# NJOY2016 0 K U-235 ESZ at grid energies this port also chose.
# Oracle for tests/acer_ce_esz_vs_njoy2016.rs. Columns are MeV and barns.
# 17 significant digits: f64 needs that to round-trip exactly, and the test
# matches grid energies by EXACT equality.
energy_mev,total_b,absorption_b,elastic_b
7.25384000000000011e-3,1.63664717999999993e1,1.19225450999999993e0,1.19929100000000002e1
7.34782200000000038e-3,1.65235251000000005e1,1.17250651000000006e0,1.19915699999999994e1
7.34992300000000039e-3,1.65255301000000010e1,1.17206550999999992e0,1.19915400000000005e1
7.49999999999999972e-3,1.63953665000000015e1,1.14053051000000005e0,1.19893999999999998e1
7.70089199999999998e-3,1.62635345999999998e1,1.19178648999999992e0,1.19569200000000002e1
7.99964899999999930e-3,1.61231966000000000e1,1.26801345999999993e0,1.19086200000000009e1
8.00811599999999915e-3,1.61157626000000000e1,1.27017346000000009e0,1.19072499999999994e1
8.19870500000000058e-3,1.59354355999999999e1,1.31880144000000010e0,1.18764400000000006e1
8.20108599999999979e-3,1.59364475999999993e1,1.31940843999999990e0,1.18760600000000007e1
8.20325799999999973e-3,1.59397196000000001e1,1.31996244000000007e0,1.18757099999999998e1
8.39380999999999981e-3,1.63087805999999986e1,1.36858143000000010e0,1.18449000000000009e1
8.39999999999999948e-3,1.63200356000000006e1,1.37016043000000010e0,1.18438999999999997e1
8.40000200000000016e-3,1.63200375999999991e1,1.37015942999999996e0,1.18438999999999997e1
8.43559900000000022e-3,1.63431327999999993e1,1.35956842999999994e0,1.18450299999999995e1
8.69942800000000037e-3,1.64958701000000012e1,1.28107243999999998e0,1.18534000000000006e1
8.70180299999999927e-3,1.64935980999999998e1,1.28036543999999997e0,1.18534799999999994e1
8.71843400000000060e-3,1.64640512000000001e1,1.27541744000000001e0,1.18539999999999992e1
8.98899300000000068e-3,1.59694524999999992e1,1.19491944000000005e0,1.18625900000000009e1
9.00001100000000047e-3,1.59535775999999991e1,1.19164044000000002e0,1.18629400000000000e1
9.00128300000000055e-3,1.59555095999999992e1,1.19126244999999997e0,1.18629800000000003e1
9.00318699999999930e-3,1.59609076000000005e1,1.19069544999999999e0,1.18630399999999998e1
9.00953600000000028e-3,1.59828685999999998e1,1.18880644999999996e0,1.18632399999999993e1
9.14830999999999978e-3,1.64720322999999986e1,1.14751745000000005e0,1.18676399999999997e1
9.14981500000000038e-3,1.64752183000000016e1,1.14707044999999996e0,1.18676899999999996e1
9.15666799999999975e-3,1.64740773000000011e1,1.14503145000000006e0,1.18679100000000002e1
9.49999999999999976e-3,1.62301509999999993e1,1.04288045999999990e0,1.18788000000000000e1
9.59999999999999916e-3,1.61644651999999986e1,1.04610045999999990e0,1.18712800000000005e1
9.99655399999999951e-3,1.58070821000000006e1,1.05886944000000005e0,1.18414599999999997e1
1.00000000000000002e-2,1.58049411000000006e1,1.05898044000000002e0,1.18412000000000006e1
1.00006599999999998e-2,1.58045311000000002e1,1.05900144000000007e0,1.18411500000000007e1
1.00019900000000005e-2,1.58044571000000005e1,1.05904444000000009e0,1.18410600000000006e1
1.00849400000000006e-2,1.58151562999999999e1,1.06171944000000007e0,1.18351100000000002e1
1.03999999999999995e-2,1.58582020999999997e1,1.07188043000000000e0,1.18125199999999992e1
1.06482699999999996e-2,1.59765706000000005e1,1.07988741999999993e0,1.17947199999999999e1
1.06491399999999996e-2,1.59766215999999996e1,1.07991542000000007e0,1.17946600000000004e1
1.08402800000000007e-2,1.58213121000000001e1,1.08607941999999991e0,1.17809500000000007e1
1.08494300000000002e-2,1.58143820999999996e1,1.08637442000000006e0,1.17803000000000004e1
1.08510800000000008e-2,1.58140830999999995e1,1.08642741999999992e0,1.17801799999999997e1
1.08557500000000008e-2,1.58150051000000005e1,1.08657841999999993e0,1.17798400000000001e1
1.09999999999999994e-2,1.58594545000000000e1,1.09123041000000010e0,1.17695000000000007e1
1.11985000000000001e-2,1.59215719000000000e1,1.09824440999999995e0,1.17556100000000008e1
1.11992499999999991e-2,1.59216228999999991e1,1.09827041000000003e0,1.17555499999999995e1
1.16461299999999993e-2,1.55569764999999993e1,1.08095840000000010e0,1.17366799999999998e1
1.16500000000000006e-2,1.55543385000000001e1,1.08072539999999995e0,1.17365499999999994e1
1.16546299999999992e-2,1.55534116000000004e1,1.08044640000000003e0,1.17363900000000001e1
1.20000000000000002e-2,1.55174778999999994e1,1.05962040000000002e0,1.17246000000000006e1
1.20000699999999998e-2,1.55174719000000003e1,1.05961740000000004e0,1.17246000000000006e1
1.20508600000000000e-2,1.54845231000000005e1,1.05777239999999995e0,1.17226700000000008e1
1.23796600000000007e-2,1.52702144999999998e1,1.04582540000000002e0,1.17102100000000000e1
1.23993799999999998e-2,1.52580866000000004e1,1.04510839999999994e0,1.17094600000000000e1
1.23999999999999996e-2,1.52580486000000004e1,1.04508639999999997e0,1.17094400000000007e1
1.28000000000000006e-2,1.53693741999999993e1,1.03055139000000007e0,1.16942799999999991e1
1.32464200000000001e-2,1.56786863000000007e1,1.01433039000000003e0,1.16773600000000002e1
1.32499999999999996e-2,1.56798547999999993e1,1.01420039000000006e0,1.16772299999999998e1
1.32535099999999996e-2,1.56786133000000003e1,1.01407238999999993e0,1.16770899999999997e1
1.37580600000000008e-2,1.53489713999999999e1,9.95739485999999951e-1,1.16579700000000006e1
1.40000000000000003e-2,1.53143145000000001e1,9.86948382999999985e-1,1.16487999999999996e1
1.43000000000000002e-2,1.52716328000000008e1,9.74367581999999954e-1,1.16394099999999998e1
1.48029300000000006e-2,1.53695862999999999e1,9.53276679999999987e-1,1.16236700000000006e1
1.49999999999999994e-2,1.52096844000000004e1,9.45012379000000013e-1,1.16174999999999997e1
1.52709600000000001e-2,1.49890179999999997e1,9.31189578999999990e-1,1.16106700000000007e1
1.60000000000000003e-2,1.49606107999999995e1,8.93998379000000010e-1,1.15922999999999998e1
1.71963299999999993e-2,1.46874655999999995e1,8.52423775999999966e-1,1.15583799999999997e1
1.72000000000000000e-2,1.46870543999999992e1,8.52296276000000019e-1,1.15582799999999999e1
1.73461700000000010e-2,1.47111836999999994e1,8.47216575999999999e-1,1.15541300000000007e1
1.77000000000000005e-2,1.47720669999999998e1,8.34920375000000048e-1,1.15441000000000003e1
1.78999999999999992e-2,1.48114916000000001e1,8.34594673000000009e-1,1.15368300000000001e1
1.79999999999999986e-2,1.48150329000000003e1,8.34431872999999991e-1,1.15332000000000008e1
1.83999999999999997e-2,1.48445850000000004e1,8.33780469999999996e-1,1.15186700000000002e1
1.89000000000000001e-2,1.48682785000000006e1,8.32966365999999958e-1,1.15005100000000002e1
1.89800999999999997e-2,1.48334229999999998e1,8.32835864999999953e-1,1.14976000000000003e1
1.93964299999999992e-2,1.46466708000000008e1,8.32157962000000029e-1,1.14824800000000007e1
1.94000000000000006e-2,1.46456710000000001e1,8.32152161999999973e-1,1.14823500000000003e1
1.97827400000000000e-2,1.47091875000000005e1,8.31528858999999954e-1,1.14684399999999993e1
1.98000000000000016e-2,1.47116980999999996e1,8.31500758999999978e-1,1.14678199999999997e1
1.98839100000000012e-2,1.46891245999999995e1,8.31364157999999964e-1,1.14647699999999997e1
2.00000000000000004e-2,1.46563657000000003e1,8.31175058000000022e-1,1.14605499999999996e1
2.05000000000000009e-2,1.44224992000000007e1,8.30360953999999984e-1,1.14423899999999996e1
2.09883899999999991e-2,1.43925669999999997e1,8.29565650000000043e-1,1.14246499999999997e1
2.10000000000000013e-2,1.43923325999999996e1,8.29546749999999999e-1,1.14242299999999997e1
2.19999999999999987e-2,1.47095315000000006e1,8.27918343000000001e-1,1.13879000000000001e1
2.20966099999999992e-2,1.47362389000000000e1,8.20531743999999952e-1,1.13876200000000001e1
2.21000000000000016e-2,1.47363168000000009e1,8.20272544000000048e-1,1.13876100000000005e1
2.21058499999999998e-2,1.47342601999999996e1,8.19825244000000009e-1,1.13875899999999994e1
2.29999999999999996e-2,1.42718767000000000e1,7.51460353999999997e-1,1.13849999999999998e1
2.31970199999999988e-2,1.41734866999999998e1,7.41385054999999960e-1,1.13829399999999996e1
2.32061400000000001e-2,1.41729795999999997e1,7.40918654999999982e-1,1.13828399999999998e1
2.41999999999999993e-2,1.43097434999999997e1,6.90093961999999950e-1,1.13724399999999992e1
2.46000000000000003e-2,1.42460880999999997e1,6.69638465000000016e-1,1.13682499999999997e1
2.49924299999999995e-2,1.41203344000000008e1,6.49570168000000003e-1,1.13641500000000004e1
2.49946300000000003e-2,1.41206011999999994e1,6.49457668000000043e-1,1.13641199999999998e1
2.49969799999999985e-2,1.41244703999999999e1,6.49337468000000029e-1,1.13641000000000005e1
2.49986599999999989e-2,1.41319715000000006e1,6.49251567999999946e-1,1.13640799999999995e1
2.50109999999999985e-2,1.41785166999999994e1,6.48620467999999950e-1,1.13639500000000009e1
2.50569999999999994e-2,1.43246664999999993e1,6.46268167999999976e-1,1.13634699999999995e1
2.51499999999999987e-2,1.40689285000000002e1,6.41512269000000024e-1,1.13625000000000007e1
2.51970000000000006e-2,1.42450287000000007e1,6.39108668999999963e-1,1.13620000000000001e1
2.52439999999999991e-2,1.42541399000000002e1,6.36705170000000042e-1,1.13615100000000009e1
2.52910000000000010e-2,1.40692500999999996e1,6.34301670000000040e-1,1.13610199999999999e1
2.53379999999999994e-2,1.40793604000000006e1,6.31898170000000037e-1,1.13605300000000007e1
2.53850000000000013e-2,1.38724716000000008e1,6.29494671000000006e-1,1.13600399999999997e1
2.54330000000000007e-2,1.38655322999999999e1,6.27039970999999974e-1,1.13595299999999995e1
2.54799999999999992e-2,1.39596424999999993e1,6.24636470999999971e-1,1.13590400000000002e1
2.55279999999999986e-2,1.40947131999999993e1,6.22181871999999969e-1,1.13585399999999996e1
2.55760000000000015e-2,1.41077849000000004e1,6.19727172000000048e-1,1.13580400000000008e1
2.56720000000000004e-2,1.40989161999999997e1,6.14817873000000015e-1,1.13570300000000000e1
2.57199999999999998e-2,1.39839868000000003e1,6.12363172999999983e-1,1.13565299999999993e1
2.58169999999999997e-2,1.39480886999999996e1,6.07402773999999979e-1,1.13555200000000003e1
2.59150000000000005e-2,1.39241408999999994e1,6.02391173999999974e-1,1.13544900000000002e1
2.59640000000000010e-2,1.40501720999999993e1,5.99885375000000054e-1,1.13539800000000000e1
2.59999999999999988e-2,1.40707612999999991e1,5.98044374999999961e-1,1.13536000000000001e1
2.60130000000000014e-2,1.40791071999999993e1,5.98906275000000043e-1,1.13528500000000001e1
2.60619999999999984e-2,1.40085823999999999e1,6.02154773999999948e-1,1.13500399999999999e1
2.61109999999999988e-2,1.41520577000000003e1,6.05403272999999964e-1,1.13472299999999997e1
2.61610000000000002e-2,1.41575606000000001e1,6.08718072000000054e-1,1.13443600000000000e1
2.62100000000000007e-2,1.41690359000000008e1,6.11966671000000018e-1,1.13415499999999998e1
2.62599999999999986e-2,1.42395388000000001e1,6.15281469999999997e-1,1.13386800000000001e1
2.63600000000000015e-2,1.40255437000000001e1,6.21911066999999984e-1,1.13329400000000007e1
2.64099999999999994e-2,1.39820466999999997e1,6.25225966000000022e-1,1.13300699999999992e1
2.64600000000000009e-2,1.40335496000000006e1,6.28540765000000001e-1,1.13271999999999995e1
2.65109999999999998e-2,1.40480792000000001e1,6.31921864000000055e-1,1.13242700000000003e1
2.65619999999999988e-2,1.39976097999999993e1,6.35302962999999998e-1,1.13213399999999993e1
2.66120000000000002e-2,1.40911118000000002e1,6.38617862000000036e-1,1.13184699999999996e1
2.66629999999999992e-2,1.41276423999999992e1,6.41998960999999979e-1,1.13155400000000004e1
2.67660000000000016e-2,1.39627403000000001e1,6.48827459000000051e-1,1.13096300000000003e1
2.68679999999999995e-2,1.40228105999999997e1,6.55589756999999995e-1,1.13037799999999997e1
2.69199999999999995e-2,1.40983678999999995e1,6.59037156000000013e-1,1.13007899999999992e1
2.69719999999999994e-2,1.41279351999999996e1,6.62484553999999948e-1,1.12978100000000001e1
2.70239999999999994e-2,1.41883765000000004e1,6.65931952999999965e-1,1.12948199999999996e1
2.71279999999999993e-2,1.41759941999999999e1,6.72826850999999948e-1,1.12888500000000001e1
2.72330000000000003e-2,1.40496453999999993e1,6.79787948999999947e-1,1.12828300000000006e1
2.72860000000000012e-2,1.40859723999999993e1,6.83301648000000039e-1,1.12797800000000006e1
2.73919999999999997e-2,1.40786452999999998e1,6.90329046000000002e-1,1.12736999999999998e1
2.74450000000000006e-2,1.41609823000000006e1,6.93842744000000011e-1,1.12706599999999995e1
2.74980000000000016e-2,1.40763093999999995e1,6.97356543000000051e-1,1.12676099999999995e1
2.75520000000000001e-2,1.40426789999999997e1,7.00936541999999996e-1,1.12645199999999992e1
2.76050000000000011e-2,1.39850049999999992e1,7.04450240999999977e-1,1.12614699999999992e1
2.77130000000000015e-2,1.41927243000000001e1,7.11610238999999978e-1,1.12552699999999994e1
2.77670000000000000e-2,1.41730839000000000e1,7.15190238000000034e-1,1.12521699999999996e1
2.78760000000000015e-2,1.43288349000000004e1,7.22416535000000026e-1,1.12459199999999999e1
2.79300000000000000e-2,1.41521936000000004e1,7.25996533999999971e-1,1.12428200000000000e1
2.80000000000000006e-2,1.41823180999999998e1,7.30637333000000000e-1,1.12387999999999995e1
2.80399999999999990e-2,1.42571156000000006e1,7.30021633000000003e-1,1.12379200000000008e1
2.80949999999999984e-2,1.41119707000000005e1,7.29174933000000025e-1,1.12367200000000000e1
2.81500000000000014e-2,1.41198268000000002e1,7.28328332999999994e-1,1.12355199999999993e1
2.82610000000000014e-2,1.42164991000000001e1,7.26619632999999987e-1,1.12330799999999993e1
2.83169999999999984e-2,1.42733352999999994e1,7.25757632999999958e-1,1.12318599999999993e1
2.83729999999999989e-2,1.41891625000000001e1,7.24895532999999981e-1,1.12306299999999997e1
2.84849999999999999e-2,1.41808259999999997e1,7.23171531999999950e-1,1.12281800000000000e1
2.85420000000000014e-2,1.41966332000000008e1,7.22294031999999975e-1,1.12269299999999994e1
2.85979999999999984e-2,1.40254604999999994e1,7.21432031999999945e-1,1.12256999999999998e1
2.86549999999999999e-2,1.41582778000000005e1,7.20554632000000028e-1,1.12244600000000005e1
2.87120000000000014e-2,1.41160850999999994e1,7.19677132000000053e-1,1.12232099999999999e1
2.87689999999999994e-2,1.41658934999999992e1,7.18799732000000025e-1,1.12219599999999993e1
2.88260000000000009e-2,1.42757007999999992e1,7.17922331999999996e-1,1.12207100000000004e1
2.88840000000000000e-2,1.43184901999999994e1,7.17029432000000022e-1,1.12194400000000005e1
2.89410000000000014e-2,1.42742974999999994e1,7.16152031999999994e-1,1.12181899999999999e1
2.89990000000000005e-2,1.44550859999999997e1,7.15259231999999967e-1,1.12169200000000000e1
2.90569999999999995e-2,1.42478744000000006e1,7.14366432000000051e-1,1.12156500000000001e1
2.91730000000000010e-2,1.43074522999999996e1,7.12580732000000050e-1,1.12131100000000004e1
2.92320000000000010e-2,1.40632218000000009e1,7.11672532000000024e-1,1.12118199999999995e1
2.92900000000000001e-2,1.40570103000000000e1,7.10779731999999997e-1,1.12105499999999996e1
2.93490000000000001e-2,1.40267807999999992e1,7.09871531999999972e-1,1.12092600000000004e1
2.94080000000000001e-2,1.39675404000000007e1,7.08963331999999946e-1,1.12079599999999999e1
2.94670000000000001e-2,1.39043098999999994e1,7.08055031999999973e-1,1.12066700000000008e1
2.95260000000000002e-2,1.41190794000000004e1,7.07146831999999947e-1,1.12053799999999999e1
2.95860000000000012e-2,1.39958300999999992e1,7.06223232000000034e-1,1.12040699999999998e1
2.96459999999999987e-2,1.39955718000000005e1,7.05299632000000010e-1,1.12027500000000000e1
2.97059999999999998e-2,1.40203214000000003e1,7.04376031999999985e-1,1.12014399999999998e1
2.97660000000000008e-2,1.39470630999999994e1,7.03452431999999961e-1,1.12001200000000001e1
2.98259999999999983e-2,1.40968137999999996e1,7.02528832000000047e-1,1.11988099999999999e1
2.98859999999999994e-2,1.39945643999999998e1,7.01605232000000023e-1,1.11974999999999998e1
2.99470000000000014e-2,1.40682861999999993e1,7.00666232000000000e-1,1.11961600000000008e1
2.99999999999999989e-2,1.40677509999999995e1,6.99850332000000019e-1,1.11950000000000003e1
3.07520000000000016e-2,1.40351105000000000e1,6.84686832999999995e-1,1.11826699999999999e1
3.08149999999999986e-2,1.41048401999999999e1,6.83416533000000048e-1,1.11816300000000002e1
3.08779999999999992e-2,1.40665809999999993e1,6.82146232999999991e-1,1.11806000000000001e1
3.09420000000000008e-2,1.41212981000000006e1,6.80855733000000019e-1,1.11795500000000008e1
3.10059999999999988e-2,1.41050141999999994e1,6.79565132999999988e-1,1.11784999999999997e1
3.11339999999999985e-2,1.40204485000000005e1,6.76984133000000043e-1,1.11763999999999992e1
3.11990000000000010e-2,1.40651522000000000e1,6.75673533999999965e-1,1.11753400000000003e1
3.12629999999999991e-2,1.40918682999999998e1,6.74383033999999992e-1,1.11742899999999992e1
3.13280000000000017e-2,1.39385618999999998e1,6.73072333999999994e-1,1.11732200000000006e1
3.13929999999999973e-2,1.40082544999999996e1,6.71761633999999996e-1,1.11721500000000002e1
3.14579999999999999e-2,1.39509580000000000e1,6.70450933999999998e-1,1.11710899999999995e1
3.15240000000000034e-2,1.40586371000000003e1,6.69120134000000033e-1,1.11700099999999996e1
3.16550000000000026e-2,1.40730097999999995e1,6.66478633999999959e-1,1.11678599999999992e1
3.17209999999999992e-2,1.40716899000000009e1,6.65147833999999993e-1,1.11667799999999993e1
3.17879999999999968e-2,1.41613463999999993e1,6.63796834999999974e-1,1.11656800000000000e1
3.18540000000000004e-2,1.40210153999999996e1,6.62465934999999950e-1,1.11645900000000005e1
3.19209999999999980e-2,1.41376808999999994e1,6.61114934999999959e-1,1.11635000000000009e1
3.19880000000000025e-2,1.40813374000000007e1,6.59763934999999968e-1,1.11623999999999999e1
3.21219999999999978e-2,1.39136495000000000e1,6.57061934999999986e-1,1.11601999999999997e1
3.21900000000000033e-2,1.39492814999999997e1,6.55690835000000027e-1,1.11590799999999994e1
3.23249999999999996e-2,1.38407698999999997e1,6.52968635000000019e-1,1.11568699999999996e1
3.23940100000000009e-2,1.39087242000000000e1,6.51577136000000001e-1,1.11557399999999998e1
3.24619999999999978e-2,1.38897162999999999e1,6.50206135999999990e-1,1.11546199999999995e1
3.25309999999999974e-2,1.37726708000000002e1,6.48814836000000006e-1,1.11534899999999997e1
3.25990000000000030e-2,1.37966727000000002e1,6.47443635999999989e-1,1.11523800000000008e1
3.26680000000000026e-2,1.37796161999999995e1,6.46052336000000005e-1,1.11512399999999996e1
3.27380000000000032e-2,1.38535330000000005e1,6.44640835999999995e-1,1.11501000000000001e1
3.28070000000000028e-2,1.38254874999999995e1,6.43249536000000011e-1,1.11489700000000003e1
3.28770000000000034e-2,1.38643934000000009e1,6.41838036000000001e-1,1.11478199999999994e1
3.29469999999999971e-2,1.39362992000000006e1,6.40426536999999962e-1,1.11466700000000003e1
3.30169999999999977e-2,1.37542060999999993e1,6.39015036999999952e-1,1.11455199999999994e1
3.30869999999999984e-2,1.37301120000000001e1,6.37603537000000054e-1,1.11443700000000003e1
3.31580000000000000e-2,1.37479814000000005e1,6.36171936999999965e-1,1.11432099999999998e1
3.32290000000000016e-2,1.38528397000000005e1,6.34740237000000040e-1,1.11420399999999997e1
3.33000000000000032e-2,1.39577080999999996e1,6.33308636999999952e-1,1.11408799999999992e1
3.33709999999999979e-2,1.39505763999999992e1,6.31876937000000027e-1,1.11397200000000005e1
3.34430100000000022e-2,1.38593869999999999e1,6.30424937000000019e-1,1.11385299999999994e1
3.35140000000000021e-2,1.37802565000000001e1,6.28993436999999989e-1,1.11373700000000007e1
3.35859999999999978e-2,1.37630773000000008e1,6.27541637999999957e-1,1.11361899999999991e1
3.36590100000000031e-2,1.38008492999999994e1,6.26069438000000034e-1,1.11349900000000002e1
3.37309999999999971e-2,1.37476713000000004e1,6.24617838000000036e-1,1.11338100000000004e1
3.38040000000000007e-2,1.37724436000000008e1,6.23145838000000007e-1,1.11326099999999997e1
3.38769999999999974e-2,1.36732268000000001e1,6.21673837999999979e-1,1.11314200000000003e1
3.39500000000000010e-2,1.36270000000000007e1,6.20201837999999950e-1,1.11302199999999996e1
3.40229999999999977e-2,1.35987734000000007e1,6.18729937999999979e-1,1.11290200000000006e1
3.40970000000000023e-2,1.36215089999999996e1,6.17237738000000036e-1,1.11278100000000002e1
3.41710000000000000e-2,1.36042438000000008e1,6.15745639000000011e-1,1.11265999999999998e1
3.42449999999999977e-2,1.35089693999999998e1,6.14253438999999957e-1,1.11253799999999998e1
3.43940000000000010e-2,1.34243922999999992e1,6.11249039000000050e-1,1.11229399999999998e1
3.44679999999999986e-2,1.35111170000000005e1,6.09756838999999995e-1,1.11217199999999998e1
3.45429999999999973e-2,1.36998052000000001e1,6.08244538999999973e-1,1.11204900000000002e1
3.46189999999999970e-2,1.35824546999999995e1,6.06712039000000036e-1,1.11192499999999992e1
3.46940000000000026e-2,1.35081419000000000e1,6.05199739000000014e-1,1.11180199999999996e1
3.47700000000000023e-2,1.35637814999999993e1,6.03667240000000049e-1,1.11167700000000007e1
3.49230000000000027e-2,1.35880232000000003e1,6.00582139999999987e-1,1.11142599999999998e1
3.50760000000000030e-2,1.36542648999999994e1,5.97497040000000035e-1,1.11117500000000007e1
3.51529999999999967e-2,1.34998669000000007e1,5.95944339999999961e-1,1.11104900000000004e1
3.52299999999999974e-2,1.36384690000000006e1,5.94391739999999946e-1,1.11092300000000002e1
3.53079999999999991e-2,1.36530235999999991e1,5.92818940999999988e-1,1.11079500000000007e1
3.53860000000000008e-2,1.36005780999999999e1,5.91246140999999947e-1,1.11066699999999994e1
3.54640000000000025e-2,1.36981316000000000e1,5.89673341000000018e-1,1.11053899999999999e1
3.55419999999999972e-2,1.35666861999999995e1,5.88100540999999977e-1,1.11041100000000004e1
3.56209999999999999e-2,1.36192031000000000e1,5.86507541000000021e-1,1.11028199999999995e1
3.57000000000000026e-2,1.36257091999999993e1,5.84914641000000013e-1,1.11015200000000007e1
3.57789999999999983e-2,1.36692151000000006e1,5.83321640999999946e-1,1.11002200000000002e1
3.58580000000000010e-2,1.36137321000000000e1,5.81728640999999991e-1,1.10989299999999993e1
3.59379999999999977e-2,1.35152005000000006e1,5.80115542000000040e-1,1.10976199999999992e1
3.59999999999999973e-2,1.35194346999999997e1,5.78865341999999949e-1,1.10966000000000005e1
3.60180000000000014e-2,1.35209700000000002e1,5.79024642000000034e-1,1.10960900000000002e1
3.60979999999999981e-2,1.34558098000000008e1,5.79732440999999987e-1,1.10938400000000001e1
3.61780000000000018e-2,1.34306395999999992e1,5.80440241000000023e-1,1.10915800000000004e1
3.62589999999999996e-2,1.33424507000000006e1,5.81156939999999955e-1,1.10892999999999997e1
3.63399999999999973e-2,1.33732617999999999e1,5.81873540000000022e-1,1.10870200000000008e1
3.64210000000000020e-2,1.34380729999999993e1,5.82590240000000037e-1,1.10847400000000000e1
3.65030000000000007e-2,1.34108555000000003e1,5.83315739000000000e-1,1.10824300000000004e1
3.65849999999999995e-2,1.35006378999999992e1,5.84041239000000045e-1,1.10801200000000009e1
3.66669999999999982e-2,1.35104203999999992e1,5.84766738000000008e-1,1.10778099999999995e1
3.67490099999999986e-2,1.34462021000000007e1,5.85492437999999948e-1,1.10754999999999999e1
3.68319999999999967e-2,1.34619557000000007e1,5.86226636999999995e-1,1.10731599999999997e1
3.69150000000000034e-2,1.34687096000000004e1,5.86961037000000019e-1,1.10708199999999994e1
3.69980000000000031e-2,1.34684624999999993e1,5.87695437000000043e-1,1.10684799999999992e1
3.71649999999999966e-2,1.35239504000000004e1,5.89172935999999980e-1,1.10637799999999995e1
3.72489999999999974e-2,1.35996755999999994e1,5.89916134999999953e-1,1.10614100000000004e1
3.73339999999999991e-2,1.35133711000000005e1,5.90668234999999986e-1,1.10590100000000007e1
3.74179999999999999e-2,1.36351052999999993e1,5.91411433999999958e-1,1.10566499999999994e1
3.75030000000000016e-2,1.35508229000000000e1,5.92163533999999991e-1,1.10542499999999997e1
3.75880000000000034e-2,1.35191323000000008e1,5.92915533999999966e-1,1.10518599999999996e1
3.76740100000000008e-2,1.34644092999999998e1,5.93676533000000006e-1,1.10494299999999992e1
3.77600000000000019e-2,1.33556971000000004e1,5.94437333000000012e-1,1.10470100000000002e1
3.78459999999999977e-2,1.32899849000000003e1,5.95198231999999994e-1,1.10445899999999995e1
3.79320000000000004e-2,1.34462729000000003e1,5.95959232000000005e-1,1.10421700000000005e1
3.80190099999999989e-2,1.33935291999999997e1,5.96729030999999965e-1,1.10397099999999995e1
3.81060000000000010e-2,1.35037942999999991e1,5.97498730999999950e-1,1.10372599999999998e1
3.81929999999999978e-2,1.35000605000000000e1,5.98268429999999962e-1,1.10348100000000002e1
3.82800000000000015e-2,1.34303267999999996e1,5.99038230000000005e-1,1.10323600000000006e1
3.83679999999999993e-2,1.35195702999999998e1,5.99816828999999996e-1,1.10298800000000004e1
3.85450000000000029e-2,1.34970377999999993e1,6.01382828999999952e-1,1.10248899999999992e1
3.86340000000000017e-2,1.35232697000000002e1,6.02170328000000032e-1,1.10223899999999997e1
3.87230000000000005e-2,1.35774925999999994e1,6.02957728000000026e-1,1.10198800000000006e1
3.88119999999999993e-2,1.36687145999999995e1,6.03745226999999995e-1,1.10173699999999997e1
3.89019999999999991e-2,1.36439248000000006e1,6.04541526999999967e-1,1.10148399999999995e1
3.89919999999999989e-2,1.35981261000000000e1,6.05337825999999968e-1,1.10122999999999998e1
3.90819999999999987e-2,1.35863264000000008e1,6.06134126000000051e-1,1.10097600000000000e1
3.91729999999999995e-2,1.35105149000000004e1,6.06939224999999971e-1,1.10071999999999992e1
3.92640000000000003e-2,1.35057045999999996e1,6.07744425000000033e-1,1.10046400000000002e1
3.93550000000000011e-2,1.33968831999999995e1,6.08549523999999953e-1,1.10020699999999998e1
3.94470000000000029e-2,1.33900500999999998e1,6.09363524000000045e-1,1.09994800000000001e1
3.95389999999999978e-2,1.34502170999999997e1,6.10177523000000055e-1,1.09968900000000005e1
3.96309999999999996e-2,1.35083841000000007e1,6.10991523000000036e-1,1.09943000000000008e1
3.97230000000000014e-2,1.35065410000000004e1,6.11805523000000018e-1,1.09916999999999998e1
3.98159999999999972e-2,1.34836863000000005e1,6.12628321999999947e-1,1.09890799999999995e1
3.99100000000000010e-2,1.34358199000000003e1,6.13460022000000049e-1,1.09864400000000000e1
4.00000000000000008e-2,1.34978911999999998e1,6.14256321000000050e-1,1.09839000000000002e1
4.00029999999999969e-2,1.34999652000000001e1,6.14293021000000050e-1,1.09838100000000001e1
4.01909999999999976e-2,1.35778076999999993e1,6.16595620000000011e-1,1.09784799999999994e1
4.02860000000000024e-2,1.36612057000000000e1,6.17759220000000053e-1,1.09757800000000003e1
4.03810100000000019e-2,1.36256135999999994e1,6.18922819000000013e-1,1.09730899999999991e1
4.04759999999999981e-2,1.36540114999999993e1,6.20086318999999997e-1,1.09703900000000001e1
4.05710000000000029e-2,1.38034184000000000e1,6.21249818000000009e-1,1.09677000000000007e1
4.06670000000000018e-2,1.37517980000000009e1,6.22425617999999958e-1,1.09649699999999992e1
4.07630000000000006e-2,1.37051876000000004e1,6.23601417000000047e-1,1.09622499999999992e1
4.08600000000000005e-2,1.35775477999999996e1,6.24789417000000014e-1,1.09594900000000006e1
4.09570000000000004e-2,1.36339190000000006e1,6.25977416000000009e-1,1.09567399999999999e1
4.11520100000000028e-2,1.36326423999999999e1,6.28365915000000053e-1,1.09512099999999997e1
4.12500000000000019e-2,1.35039941999999993e1,6.29566115000000037e-1,1.09484300000000001e1
4.13480000000000028e-2,1.35123370999999999e1,6.30766314000000050e-1,1.09456399999999991e1
4.14470099999999994e-2,1.34796709000000003e1,6.31979014000000006e-1,1.09428300000000007e1
4.15459999999999996e-2,1.34200043000000004e1,6.33191413000000036e-1,1.09400200000000005e1
