# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.06836         	DILUPBiCGStab	3.82564020e-04	2.12627540e-07	1	3.98871830e-04	7.60116040e-08	1	false	DILUPBiCGStab	4.05556760e-04	7.97096320e-08	1	true	DILUPBiCGStab	8.31650150e-06	1.22720860e-08	1	true	DILUPBiCGStab	4.03008750e-06	9.19394160e-09	1	true	GAMG	2.75795120e-04	3.77370440e-08	1	true
0.06838         	DILUPBiCGStab	3.82918650e-04	2.13034820e-07	1	3.99233390e-04	7.65787920e-08	1	false	DILUPBiCGStab	4.05628340e-04	7.93008580e-08	1	true	DILUPBiCGStab	8.25300210e-06	1.21003620e-08	1	true	DILUPBiCGStab	4.06139650e-06	9.14042550e-09	1	true	GAMG	2.76007980e-04	3.63453040e-08	1	true
0.0684          	DILUPBiCGStab	3.83297620e-04	2.13436960e-07	1	3.99610250e-04	7.71843440e-08	1	false	DILUPBiCGStab	4.05763520e-04	7.89505050e-08	1	true	DILUPBiCGStab	8.14877230e-06	1.18055800e-08	1	true	DILUPBiCGStab	4.09073240e-06	9.06448670e-09	1	true	GAMG	2.76224850e-04	3.53934390e-08	1	true
0.06842         	DILUPBiCGStab	3.83679020e-04	2.13838780e-07	1	3.99989250e-04	7.78378690e-08	1	false	DILUPBiCGStab	4.05930690e-04	7.86100850e-08	1	true	DILUPBiCGStab	7.96746290e-06	1.13540470e-08	1	true	DILUPBiCGStab	4.10679140e-06	8.88003320e-09	1	true	GAMG	2.76438540e-04	3.46104940e-08	1	true
0.06844         	DILUPBiCGStab	3.84062210e-04	2.14287870e-07	1	4.00338350e-04	7.85854030e-08	1	false	DILUPBiCGStab	4.06070550e-04	7.82772430e-08	1	true	DILUPBiCGStab	7.70696950e-06	1.09603350e-08	1	true	DILUPBiCGStab	4.07666630e-06	8.65527790e-09	1	true	GAMG	2.76644440e-04	3.44526450e-08	1	true
0.06846         	DILUPBiCGStab	3.84470850e-04	2.14755110e-07	1	4.00680710e-04	7.93928260e-08	1	false	DILUPBiCGStab	4.06182050e-04	7.79226590e-08	1	true	DILUPBiCGStab	7.58138140e-06	1.08819220e-08	1	true	DILUPBiCGStab	4.03623210e-06	8.63171320e-09	1	true	GAMG	2.76855270e-04	3.49023790e-08	1	true
0.06848         	DILUPBiCGStab	3.84863240e-04	2.15210660e-07	1	4.00997340e-04	8.02503910e-08	1	false	DILUPBiCGStab	4.06163920e-04	7.75655050e-08	1	true	DILUPBiCGStab	7.76860350e-06	1.07403090e-08	1	true	DILUPBiCGStab	4.12250520e-06	8.64251300e-09	1	true	GAMG	2.77089500e-04	3.54720560e-08	1	true
0.0685          	DILUPBiCGStab	3.85234170e-04	2.15652720e-07	1	4.01315640e-04	8.11389370e-08	1	false	DILUPBiCGStab	4.06272850e-04	7.72084900e-08	1	true	DILUPBiCGStab	7.90473970e-06	1.04945620e-08	1	true	DILUPBiCGStab	4.19115480e-06	8.60847300e-09	1	true	GAMG	2.77316910e-04	3.55289200e-08	1	true
0.06852         	DILUPBiCGStab	3.85593280e-04	2.16081630e-07	1	4.01606800e-04	8.20727850e-08	1	false	DILUPBiCGStab	4.06382180e-04	7.68799800e-08	1	true	DILUPBiCGStab	7.97611390e-06	1.02857890e-08	1	true	DILUPBiCGStab	4.23026720e-06	8.49025710e-09	1	true	GAMG	2.77550130e-04	3.51642610e-08	1	true
0.06854         	DILUPBiCGStab	3.85916760e-04	2.16495890e-07	1	4.01852210e-04	8.30412170e-08	1	false	DILUPBiCGStab	4.06517050e-04	7.65822510e-08	1	true	DILUPBiCGStab	7.97841810e-06	1.00711770e-08	1	true	DILUPBiCGStab	4.21172670e-06	8.50689450e-09	1	true	GAMG	2.77781690e-04	3.51850770e-08	1	true
0.06856         	DILUPBiCGStab	3.86259690e-04	2.16914460e-07	1	4.02110680e-04	8.40187680e-08	1	false	DILUPBiCGStab	4.06704190e-04	7.62794330e-08	1	true	DILUPBiCGStab	7.93149600e-06	9.74565170e-09	1	true	DILUPBiCGStab	4.15408240e-06	8.56872500e-09	1	true	GAMG	2.78040410e-04	3.54498320e-08	1	true
0.06858         	DILUPBiCGStab	3.86626830e-04	2.17334000e-07	1	4.02400220e-04	8.50164970e-08	1	false	DILUPBiCGStab	4.06891830e-04	7.59812700e-08	1	true	DILUPBiCGStab	7.81449050e-06	9.37605070e-09	1	true	DILUPBiCGStab	4.09324040e-06	8.52276400e-09	1	true	GAMG	2.78299280e-04	3.69612570e-08	1	true
0.0686          	DILUPBiCGStab	3.86967970e-04	2.17739510e-07	1	4.02671480e-04	8.60143950e-08	1	false	DILUPBiCGStab	4.07045230e-04	7.56805590e-08	1	true	DILUPBiCGStab	7.63075720e-06	8.92121450e-09	1	true	DILUPBiCGStab	4.01334660e-06	8.58862250e-09	1	true	GAMG	2.78552260e-04	3.70105290e-08	1	true
0.06862         	DILUPBiCGStab	3.87299110e-04	2.18126310e-07	1	4.02931740e-04	8.70020520e-08	1	false	DILUPBiCGStab	4.07184890e-04	7.54281700e-08	1	true	DILUPBiCGStab	7.41362990e-06	8.81187210e-09	1	true	DILUPBiCGStab	3.99596520e-06	8.74694180e-09	1	true	GAMG	2.78795510e-04	3.62765540e-08	1	true
0.06864         	DILUPBiCGStab	3.87602160e-04	2.18499220e-07	1	4.03183950e-04	8.79698600e-08	1	false	DILUPBiCGStab	4.07340610e-04	7.51807080e-08	1	true	DILUPBiCGStab	7.70172890e-06	9.31832240e-09	1	true	DILUPBiCGStab	4.06590560e-06	9.04505070e-09	1	true	GAMG	2.79039780e-04	3.58869190e-08	1	true
0.06866         	DILUPBiCGStab	3.87884880e-04	2.18862650e-07	1	4.03437580e-04	8.89573200e-08	1	false	DILUPBiCGStab	4.07569960e-04	7.49664250e-08	1	true	DILUPBiCGStab	7.97749020e-06	9.91157520e-09	1	true	DILUPBiCGStab	4.12565620e-06	9.22699440e-09	1	true	GAMG	2.79274280e-04	3.54920230e-08	1	true
0.06868         	DILUPBiCGStab	3.88160920e-04	2.19232280e-07	1	4.03740830e-04	8.99673560e-08	1	false	DILUPBiCGStab	4.07793800e-04	7.47769200e-08	1	true	DILUPBiCGStab	8.16486600e-06	1.05204540e-08	1	true	DILUPBiCGStab	4.12864130e-06	9.29312240e-09	1	true	GAMG	2.79506040e-04	3.53639590e-08	1	true
0.0687          	DILUPBiCGStab	3.88430800e-04	2.19610900e-07	1	4.04017480e-04	9.09459420e-08	1	false	DILUPBiCGStab	4.08103360e-04	7.46107120e-08	1	true	DILUPBiCGStab	8.27662130e-06	1.10190140e-08	1	true	DILUPBiCGStab	4.08189800e-06	9.26581780e-09	1	true	GAMG	2.79732570e-04	3.62417160e-08	1	true
0.06872         	DILUPBiCGStab	3.88729280e-04	2.20016150e-07	1	4.04284240e-04	9.19295670e-08	1	false	DILUPBiCGStab	4.08432410e-04	7.44658740e-08	1	true	DILUPBiCGStab	8.36101050e-06	1.13838170e-08	1	true	DILUPBiCGStab	4.00746830e-06	9.31846160e-09	1	true	GAMG	2.79956940e-04	3.77346230e-08	1	true
0.06874         	DILUPBiCGStab	3.89055420e-04	2.20420030e-07	1	4.04551600e-04	9.29024950e-08	1	false	DILUPBiCGStab	4.08745970e-04	7.43364090e-08	1	true	DILUPBiCGStab	8.33341250e-06	1.16367930e-08	1	true	DILUPBiCGStab	3.98239480e-06	9.40200510e-09	1	true	GAMG	2.80175960e-04	3.90967440e-08	1	true
0.06876         	DILUPBiCGStab	3.89367890e-04	2.20824190e-07	1	4.04803000e-04	9.38981060e-08	1	false	DILUPBiCGStab	4.09033460e-04	7.42128810e-08	1	true	DILUPBiCGStab	8.23839670e-06	1.17695240e-08	1	true	DILUPBiCGStab	3.96940060e-06	9.47954120e-09	1	true	GAMG	2.80388960e-04	3.95002050e-08	1	true
0.06878         	DILUPBiCGStab	3.89674710e-04	2.21232960e-07	1	4.05054800e-04	9.49196530e-08	1	false	DILUPBiCGStab	4.09319280e-04	7.41091490e-08	1	true	DILUPBiCGStab	8.06437090e-06	1.18985480e-08	1	true	DILUPBiCGStab	3.98984900e-06	9.53582400e-09	1	true	GAMG	2.80582700e-04	3.87750220e-08	1	true
0.0688          	DILUPBiCGStab	3.89955130e-04	2.21629800e-07	1	4.05321100e-04	9.59604200e-08	1	false	DILUPBiCGStab	4.09648880e-04	7.40232470e-08	1	true	DILUPBiCGStab	7.98618320e-06	1.23454440e-08	1	true	DILUPBiCGStab	3.98794750e-06	9.48773510e-09	1	true	GAMG	2.80777120e-04	3.80327730e-08	1	true
0.06882         	DILUPBiCGStab	3.90221510e-04	2.21995140e-07	1	4.05575950e-04	9.70574390e-08	1	false	DILUPBiCGStab	4.09974230e-04	7.39408350e-08	1	true	DILUPBiCGStab	8.33744560e-06	1.27455030e-08	1	true	DILUPBiCGStab	3.95162910e-06	9.40446140e-09	1	true	GAMG	2.80961010e-04	3.71095530e-08	1	true
0.06884         	DILUPBiCGStab	3.90478950e-04	2.22339930e-07	1	4.05812950e-04	9.81375650e-08	1	false	DILUPBiCGStab	4.10289210e-04	7.38789250e-08	1	true	DILUPBiCGStab	8.65953820e-06	1.30318120e-08	1	true	DILUPBiCGStab	3.96707770e-06	9.36199590e-09	1	true	GAMG	2.81161380e-04	3.76854070e-08	1	true
0.06886         	DILUPBiCGStab	3.90727640e-04	2.22709860e-07	1	4.06023690e-04	9.92015930e-08	1	false	DILUPBiCGStab	4.10640310e-04	7.38201710e-08	1	true	DILUPBiCGStab	8.77663900e-06	1.31804930e-08	1	true	DILUPBiCGStab	3.97341990e-06	9.32041070e-09	1	true	GAMG	2.81343410e-04	3.95414620e-08	1	true
0.06888         	DILUPBiCGStab	3.90983110e-04	2.23114360e-07	1	4.06194600e-04	1.00250100e-07	1	false	DILUPBiCGStab	4.10959650e-04	7.37750470e-08	1	true	DILUPBiCGStab	8.86581940e-06	1.31296070e-08	1	true	DILUPBiCGStab	4.01204490e-06	9.25508180e-09	1	true	GAMG	2.81522790e-04	4.21368200e-08	1	true
0.0689          	DILUPBiCGStab	3.91259520e-04	2.23529180e-07	1	4.06347080e-04	1.01308310e-07	1	false	DILUPBiCGStab	4.11287830e-04	7.37308160e-08	1	true	DILUPBiCGStab	8.84506160e-06	1.29163940e-08	1	true	DILUPBiCGStab	4.03694720e-06	9.12137460e-09	1	true	GAMG	2.81692630e-04	4.41886090e-08	1	true
0.06892         	DILUPBiCGStab	3.91534060e-04	2.23923460e-07	1	4.06494670e-04	1.02386330e-07	1	false	DILUPBiCGStab	4.11588520e-04	7.37017590e-08	1	true	DILUPBiCGStab	8.73537230e-06	1.25599160e-08	1	true	DILUPBiCGStab	4.04042250e-06	9.06767850e-09	1	true	GAMG	2.81847640e-04	4.54407340e-08	1	true
0.06894         	DILUPBiCGStab	3.91814440e-04	2.24282010e-07	1	4.06662000e-04	1.03469450e-07	1	false	DILUPBiCGStab	4.11867020e-04	7.36935850e-08	1	true	DILUPBiCGStab	8.53622870e-06	1.20671400e-08	1	true	DILUPBiCGStab	4.06738640e-06	8.96451360e-09	1	true	GAMG	2.81993370e-04	4.55173090e-08	1	true
0.06896         	DILUPBiCGStab	3.92064590e-04	2.24604380e-07	1	4.06864020e-04	1.04538920e-07	1	false	DILUPBiCGStab	4.12142400e-04	7.36876780e-08	1	true	DILUPBiCGStab	8.24579560e-06	1.15091660e-08	1	true	DILUPBiCGStab	4.05931370e-06	8.78748840e-09	1	true	GAMG	2.82115170e-04	4.46094140e-08	1	true
0.06898         	DILUPBiCGStab	3.92329350e-04	2.24915160e-07	1	4.07069600e-04	1.05585680e-07	1	false	DILUPBiCGStab	4.12460970e-04	7.36841570e-08	1	true	DILUPBiCGStab	7.99877210e-06	1.11611410e-08	1	true	DILUPBiCGStab	4.01435310e-06	8.76014250e-09	1	true	GAMG	2.82222980e-04	4.31688130e-08	1	true
0.069           	DILUPBiCGStab	3.92586720e-04	2.25241870e-07	1	4.07263650e-04	1.06594750e-07	1	false	DILUPBiCGStab	4.12820300e-04	7.37512940e-08	1	true	DILUPBiCGStab	7.98933260e-06	1.10229450e-08	1	true	DILUPBiCGStab	4.01789960e-06	8.75822750e-09	1	true	GAMG	2.82313030e-04	4.17123630e-08	1	true
0.06902         	DILUPBiCGStab	3.92828800e-04	2.25571150e-07	1	4.07452860e-04	1.07558480e-07	1	false	DILUPBiCGStab	4.13161530e-04	7.38937220e-08	1	true	DILUPBiCGStab	8.18504220e-06	1.08790940e-08	1	true	DILUPBiCGStab	4.07348430e-06	8.66767280e-09	1	true	GAMG	2.82389650e-04	4.18120050e-08	1	true
0.06904         	DILUPBiCGStab	3.93080530e-04	2.25903940e-07	1	4.07601450e-04	1.08490990e-07	1	false	DILUPBiCGStab	4.13493920e-04	7.40341430e-08	1	true	DILUPBiCGStab	8.30055050e-06	1.07168640e-08	1	true	DILUPBiCGStab	4.10247750e-06	8.46497080e-09	1	true	GAMG	2.82460630e-04	4.29686210e-08	1	true
0.06906         	DILUPBiCGStab	3.93350080e-04	2.26239170e-07	1	4.07721560e-04	1.09398600e-07	1	false	DILUPBiCGStab	4.13821130e-04	7.41585350e-08	1	true	DILUPBiCGStab	8.32461680e-06	1.04439830e-08	1	true	DILUPBiCGStab	4.07244060e-06	8.21969270e-09	1	true	GAMG	2.82516170e-04	4.41885090e-08	1	true
0.06908         	DILUPBiCGStab	3.93603140e-04	2.26553170e-07	1	4.07834010e-04	1.10309610e-07	1	false	DILUPBiCGStab	4.14168120e-04	7.42811640e-08	1	true	DILUPBiCGStab	8.32809010e-06	1.01519490e-08	1	true	DILUPBiCGStab	4.08301770e-06	8.35431950e-09	1	true	GAMG	2.82574570e-04	4.50795330e-08	1	true
0.0691          	DILUPBiCGStab	3.93841630e-04	2.26851260e-07	1	4.07964800e-04	1.11245310e-07	1	false	DILUPBiCGStab	4.14508140e-04	7.44053260e-08	1	true	DILUPBiCGStab	8.41398200e-06	9.86760380e-09	1	true	DILUPBiCGStab	4.10275320e-06	8.48073210e-09	1	true	GAMG	2.82614940e-04	4.49102770e-08	1	true
0.06912         	DILUPBiCGStab	3.94061620e-04	2.27144400e-07	1	4.08106780e-04	1.12174410e-07	1	false	DILUPBiCGStab	4.14877610e-04	7.45258120e-08	1	true	DILUPBiCGStab	8.41522660e-06	9.55786160e-09	1	true	DILUPBiCGStab	4.07795150e-06	8.69647950e-09	1	true	GAMG	2.82645150e-04	4.40319220e-08	1	true
0.06914         	DILUPBiCGStab	3.94281390e-04	2.27446910e-07	1	4.08246700e-04	1.13087910e-07	1	false	DILUPBiCGStab	4.15287780e-04	7.47014840e-08	1	true	DILUPBiCGStab	8.45438440e-06	9.79101060e-09	1	true	DILUPBiCGStab	4.04683570e-06	9.11581860e-09	1	true	GAMG	2.82689000e-04	4.41011940e-08	1	true
0.06916         	DILUPBiCGStab	3.94513140e-04	2.27741360e-07	1	4.08368170e-04	1.13993650e-07	1	false	DILUPBiCGStab	4.15754200e-04	7.48809100e-08	1	true	DILUPBiCGStab	8.67878350e-06	1.00964260e-08	1	true	DILUPBiCGStab	4.07063590e-06	9.43409040e-09	1	true	GAMG	2.82759980e-04	4.52456960e-08	1	true
0.06918         	DILUPBiCGStab	3.94729400e-04	2.28018360e-07	1	4.08465210e-04	1.14888070e-07	1	false	DILUPBiCGStab	4.16202490e-04	7.50528690e-08	1	true	DILUPBiCGStab	8.84678400e-06	1.04618350e-08	1	true	DILUPBiCGStab	4.08425750e-06	9.68126520e-09	1	true	GAMG	2.82801310e-04	4.63114400e-08	1	true
0.0692          	DILUPBiCGStab	3.94941040e-04	2.28287900e-07	1	4.08542870e-04	1.15772080e-07	1	false	DILUPBiCGStab	4.16671590e-04	7.52197300e-08	1	true	DILUPBiCGStab	8.86572030e-06	1.08361130e-08	1	true	DILUPBiCGStab	4.08181000e-06	9.83902790e-09	1	true	GAMG	2.82810600e-04	4.73028720e-08	1	true
0.06922         	DILUPBiCGStab	3.95136380e-04	2.28550550e-07	1	4.08597900e-04	1.16646940e-07	1	false	DILUPBiCGStab	4.17134070e-04	7.53796640e-08	1	true	DILUPBiCGStab	8.61356610e-06	1.10383790e-08	1	true	DILUPBiCGStab	4.04468050e-06	9.87051940e-09	1	true	GAMG	2.82791860e-04	4.81776430e-08	1	true
0.06924         	DILUPBiCGStab	3.95325730e-04	2.28831560e-07	1	4.08638380e-04	1.17526120e-07	1	false	DILUPBiCGStab	4.17574300e-04	7.55323780e-08	1	true	DILUPBiCGStab	8.36195970e-06	1.12368090e-08	1	true	DILUPBiCGStab	3.99388270e-06	9.91724770e-09	1	true	GAMG	2.82739420e-04	4.81549830e-08	1	true
0.06926         	DILUPBiCGStab	3.95530860e-04	2.29103250e-07	1	4.08683560e-04	1.18440900e-07	1	false	DILUPBiCGStab	4.18001040e-04	7.56986010e-08	1	true	DILUPBiCGStab	8.17260180e-06	1.13226820e-08	1	true	DILUPBiCGStab	3.96554440e-06	1.01692970e-08	1	true	GAMG	2.82668880e-04	4.81133410e-08	1	true
0.06928         	DILUPBiCGStab	3.95743260e-04	2.29347160e-07	1	4.08740290e-04	1.19335190e-07	1	false	DILUPBiCGStab	4.18440270e-04	7.58864370e-08	1	true	DILUPBiCGStab	7.97520840e-06	1.14859310e-08	1	true	DILUPBiCGStab	4.01949140e-06	1.03242980e-08	1	true	GAMG	2.82586970e-04	4.78919050e-08	1	true
0.0693          	DILUPBiCGStab	3.95936790e-04	2.29590510e-07	1	4.08790100e-04	1.20203520e-07	1	false	DILUPBiCGStab	4.18904010e-04	7.60789430e-08	1	true	DILUPBiCGStab	8.03679610e-06	1.18418650e-08	1	true	DILUPBiCGStab	4.04573980e-06	1.03507850e-08	1	true	GAMG	2.82482440e-04	4.69733080e-08	1	true
0.06932         	DILUPBiCGStab	3.96149510e-04	2.29837140e-07	1	4.08812210e-04	1.21025620e-07	1	false	DILUPBiCGStab	4.19360370e-04	7.62880080e-08	1	true	DILUPBiCGStab	8.19142770e-06	1.20826980e-08	1	true	DILUPBiCGStab	4.05187840e-06	1.03103570e-08	1	true	GAMG	2.82384820e-04	4.65489090e-08	1	true
0.06934         	DILUPBiCGStab	3.96345640e-04	2.30074850e-07	1	4.08825240e-04	1.21809010e-07	1	false	DILUPBiCGStab	4.19786910e-04	7.65314840e-08	1	true	DILUPBiCGStab	8.27777780e-06	1.22587830e-08	1	true	DILUPBiCGStab	4.07831890e-06	1.01687040e-08	1	true	GAMG	2.82267960e-04	4.59759900e-08	1	true
0.06936         	DILUPBiCGStab	3.96530410e-04	2.30301710e-07	1	4.08813560e-04	1.22571670e-07	1	false	DILUPBiCGStab	4.20245010e-04	7.68015940e-08	1	true	DILUPBiCGStab	8.27519790e-06	1.23227550e-08	1	true	DILUPBiCGStab	4.07452540e-06	9.91518960e-09	1	true	GAMG	2.82128000e-04	4.48094350e-08	1	true
0.06938         	DILUPBiCGStab	3.96705740e-04	2.30520030e-07	1	4.08795130e-04	1.23308650e-07	1	false	DILUPBiCGStab	4.20710860e-04	7.70860340e-08	1	true	DILUPBiCGStab	8.20829480e-06	1.22372490e-08	1	true	DILUPBiCGStab	4.03639470e-06	9.68271500e-09	1	true	GAMG	2.81993860e-04	4.44315550e-08	1	true
0.0694          	DILUPBiCGStab	3.96869630e-04	2.30726240e-07	1	4.08761860e-04	1.24034170e-07	1	false	DILUPBiCGStab	4.21131380e-04	7.73737470e-08	1	true	DILUPBiCGStab	8.14603380e-06	1.20459610e-08	1	true	DILUPBiCGStab	4.01945450e-06	9.64678080e-09	1	true	GAMG	2.81864590e-04	4.37995110e-08	1	true
0.06942         	DILUPBiCGStab	3.97025640e-04	2.30906550e-07	1	4.08751060e-04	1.24774600e-07	1	false	DILUPBiCGStab	4.21539330e-04	7.76666820e-08	1	true	DILUPBiCGStab	8.02184640e-06	1.16907760e-08	1	true	DILUPBiCGStab	4.06631220e-06	9.65765190e-09	1	true	GAMG	2.81729330e-04	4.35147370e-08	1	true
0.06944         	DILUPBiCGStab	3.97178950e-04	2.31076420e-07	1	4.08771140e-04	1.25499610e-07	1	false	DILUPBiCGStab	4.21832740e-04	7.79830500e-08	1	true	DILUPBiCGStab	7.79714540e-06	1.12017970e-08	1	true	DILUPBiCGStab	4.09114780e-06	9.51443340e-09	1	true	GAMG	2.81604880e-04	4.35035280e-08	1	true
0.06946         	DILUPBiCGStab	3.97333800e-04	2.31259300e-07	1	4.08799050e-04	1.26206770e-07	1	false	DILUPBiCGStab	4.22287910e-04	7.82881270e-08	1	true	DILUPBiCGStab	7.55284500e-06	1.09112470e-08	1	true	DILUPBiCGStab	4.06566550e-06	9.29290840e-09	1	true	GAMG	2.81461170e-04	4.41246980e-08	1	true
0.06948         	DILUPBiCGStab	3.97496100e-04	2.31437360e-07	1	4.08811710e-04	1.26891790e-07	1	false	DILUPBiCGStab	4.22758520e-04	7.85732300e-08	1	true	DILUPBiCGStab	7.65928390e-06	1.08640340e-08	1	true	DILUPBiCGStab	4.07869940e-06	9.10426340e-09	1	true	GAMG	2.81299300e-04	4.48070480e-08	1	true
0.0695          	DILUPBiCGStab	3.97633130e-04	2.31610710e-07	1	4.08810950e-04	1.27551570e-07	1	false	DILUPBiCGStab	4.23256570e-04	7.88642770e-08	1	true	DILUPBiCGStab	7.84965550e-06	1.07352630e-08	1	true	DILUPBiCGStab	4.11922440e-06	9.09949410e-09	1	true	GAMG	2.81128090e-04	4.53086140e-08	1	true
0.06952         	DILUPBiCGStab	3.97770420e-04	2.31776100e-07	1	4.08783370e-04	1.28195600e-07	1	false	DILUPBiCGStab	4.23760760e-04	7.91515530e-08	1	true	DILUPBiCGStab	7.95558620e-06	1.05613190e-08	1	true	DILUPBiCGStab	4.16968730e-06	9.00393980e-09	1	true	GAMG	2.80935620e-04	4.53454040e-08	1	true
0.06954         	DILUPBiCGStab	3.97901570e-04	2.31948470e-07	1	4.08748690e-04	1.28829570e-07	1	false	DILUPBiCGStab	4.24305860e-04	7.94375720e-08	1	true	DILUPBiCGStab	7.99590080e-06	1.03367070e-08	1	true	DILUPBiCGStab	4.19126750e-06	8.93838040e-09	1	true	GAMG	2.80728990e-04	4.44828080e-08	1	true
0.06956         	DILUPBiCGStab	3.98027950e-04	2.32133590e-07	1	4.08706250e-04	1.29455820e-07	1	false	DILUPBiCGStab	4.24851930e-04	7.97672520e-08	1	true	DILUPBiCGStab	7.95829160e-06	1.00037470e-08	1	true	DILUPBiCGStab	4.17067580e-06	9.09588700e-09	1	true	GAMG	2.80508930e-04	4.35345470e-08	1	true
0.06958         	DILUPBiCGStab	3.98170690e-04	2.32311200e-07	1	4.08661760e-04	1.30095860e-07	1	false	DILUPBiCGStab	4.25437040e-04	8.01064590e-08	1	true	DILUPBiCGStab	7.87057930e-06	9.62888190e-09	1	true	DILUPBiCGStab	4.13731520e-06	9.13572120e-09	1	true	GAMG	2.80281170e-04	4.13509040e-08	1	true
0.0696          	DILUPBiCGStab	3.98302250e-04	2.32479100e-07	1	4.08622490e-04	1.30731630e-07	1	false	DILUPBiCGStab	4.26067110e-04	8.04269070e-08	1	true	DILUPBiCGStab	7.70156400e-06	9.17188660e-09	1	true	DILUPBiCGStab	4.06849760e-06	9.14369250e-09	1	true	GAMG	2.80039550e-04	4.03661880e-08	1	true
0.06962         	DILUPBiCGStab	3.98446480e-04	2.32642440e-07	1	4.08579740e-04	1.31362430e-07	1	false	DILUPBiCGStab	4.26675890e-04	8.07363490e-08	1	true	DILUPBiCGStab	7.46444420e-06	8.74562250e-09	1	true	DILUPBiCGStab	3.99904420e-06	9.48746450e-09	1	true	GAMG	2.79787370e-04	4.00674340e-08	1	true
0.06964         	DILUPBiCGStab	3.98589860e-04	2.32799640e-07	1	4.08527700e-04	1.31992000e-07	1	false	DILUPBiCGStab	4.27249670e-04	8.10592890e-08	1	true	DILUPBiCGStab	7.51082460e-06	9.02289400e-09	1	true	DILUPBiCGStab	3.99770360e-06	9.82563380e-09	1	true	GAMG	2.79531220e-04	3.98603000e-08	1	true
0.06966         	DILUPBiCGStab	3.98714200e-04	2.32927250e-07	1	4.08476480e-04	1.32600880e-07	1	false	DILUPBiCGStab	4.27825350e-04	8.13861830e-08	1	true	DILUPBiCGStab	7.85485980e-06	9.66961950e-09	1	true	DILUPBiCGStab	4.06487020e-06	1.00723450e-08	1	true	GAMG	2.79277500e-04	3.98018460e-08	1	true
0.06968         	DILUPBiCGStab	3.98815380e-04	2.33041690e-07	1	4.08402300e-04	1.33199310e-07	1	false	DILUPBiCGStab	4.28397920e-04	8.17234470e-08	1	true	DILUPBiCGStab	8.07984730e-06	1.03016120e-08	1	true	DILUPBiCGStab	4.11914580e-06	1.01708630e-08	1	true	GAMG	2.79020450e-04	3.97830540e-08	1	true
0.0697          	DILUPBiCGStab	3.98914150e-04	2.33128310e-07	1	4.08328480e-04	1.33788140e-07	1	false	DILUPBiCGStab	4.28978620e-04	8.20977800e-08	1	true	DILUPBiCGStab	8.22737770e-06	1.08286920e-08	1	true	DILUPBiCGStab	4.09668570e-06	1.01040050e-08	1	true	GAMG	2.78753420e-04	3.90857760e-08	1	true
0.06972         	DILUPBiCGStab	3.98997840e-04	2.33192070e-07	1	4.08267820e-04	1.34369070e-07	1	false	DILUPBiCGStab	4.29607680e-04	8.24843730e-08	1	true	DILUPBiCGStab	8.32319840e-06	1.12075990e-08	1	true	DILUPBiCGStab	4.02569200e-06	9.94559120e-09	1	true	GAMG	2.78474910e-04	3.81706730e-08	1	true
0.06974         	DILUPBiCGStab	3.99115760e-04	2.33259730e-07	1	4.08214080e-04	1.34919800e-07	1	false	DILUPBiCGStab	4.30258980e-04	8.28454200e-08	1	true	DILUPBiCGStab	8.32869320e-06	1.14479150e-08	1	true	DILUPBiCGStab	3.94829290e-06	9.93079020e-09	1	true	GAMG	2.78196300e-04	3.82704960e-08	1	true
0.06976         	DILUPBiCGStab	3.99236950e-04	2.33318490e-07	1	4.08145720e-04	1.35439950e-07	1	false	DILUPBiCGStab	4.30902660e-04	8.31856980e-08	1	true	DILUPBiCGStab	8.24843310e-06	1.16063370e-08	1	true	DILUPBiCGStab	3.93875250e-06	9.97356430e-09	1	true	GAMG	2.77915090e-04	3.79066980e-08	1	true
0.06978         	DILUPBiCGStab	3.99334860e-04	2.33369160e-07	1	4.08068720e-04	1.35945940e-07	1	false	DILUPBiCGStab	4.31500160e-04	8.35262570e-08	1	true	DILUPBiCGStab	8.10874200e-06	1.17612980e-08	1	true	DILUPBiCGStab	3.93450440e-06	9.93258710e-09	1	true	GAMG	2.77608990e-04	3.68799210e-08	1	true
0.0698          	DILUPBiCGStab	3.99403630e-04	2.33414100e-07	1	4.07983230e-04	1.36449050e-07	1	false	DILUPBiCGStab	4.32075720e-04	8.38600650e-08	1	true	DILUPBiCGStab	7.89815700e-06	1.20546460e-08	1	true	DILUPBiCGStab	3.94649180e-06	9.79517560e-09	1	true	GAMG	2.77285040e-04	3.60689020e-08	1	true
0.06982         	DILUPBiCGStab	3.99454010e-04	2.33455100e-07	1	4.07904010e-04	1.36943820e-07	1	false	DILUPBiCGStab	4.32648100e-04	8.41793680e-08	1	true	DILUPBiCGStab	8.16975400e-06	1.24974740e-08	1	true	DILUPBiCGStab	3.92678380e-06	9.59382160e-09	1	true	GAMG	2.76950300e-04	3.54447160e-08	1	true
