case,mu,mu_r,stage,n_pebbles,n_centres,r_m,r_over_d,g,coordination,counts
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.023400,0.3900,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.024600,0.4100,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.025800,0.4300,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.027000,0.4500,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.028200,0.4700,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.029400,0.4900,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.030600,0.5100,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.031800,0.5300,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.033000,0.5500,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.034200,0.5700,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.035400,0.5900,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.036600,0.6100,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.037800,0.6300,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.039000,0.6500,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.040200,0.6700,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.041400,0.6900,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.042600,0.7100,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.043800,0.7300,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.045000,0.7500,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.046200,0.7700,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.047400,0.7900,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.048600,0.8100,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.049800,0.8300,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.051000,0.8500,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.052200,0.8700,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.053400,0.8900,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.054600,0.9100,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.055800,0.9300,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.057000,0.9500,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.058200,0.9700,0.000000,0.000000,0
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.059400,0.9900,18.889922,5.435790,42921
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.060600,1.0100,3.483456,6.479103,8238
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.061800,1.0300,1.768669,7.030015,4350
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.063000,1.0500,1.357244,7.469352,3469
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.064200,1.0700,1.142714,7.853470,3033
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.065400,1.0900,1.004228,8.203774,2766
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.066600,1.1100,0.929156,8.539894,2654
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.067800,1.1300,0.838791,8.854357,2483
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.069000,1.1500,0.775297,9.155395,2377
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.070200,1.1700,0.683790,9.430218,2170
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.071400,1.1900,0.671661,9.709473,2205
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.072600,1.2100,0.641392,9.985182,2177
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.073800,1.2300,0.639521,10.269250,2243
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.075000,1.2500,0.582504,10.536474,2110
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.076200,1.2700,0.639186,10.839159,2390
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.077400,1.2900,0.572862,11.119048,2210
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.078600,1.3100,0.575612,11.409068,2290
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.079800,1.3300,0.595009,11.718085,2440
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.081000,1.3500,0.593605,12.035714,2508
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.082200,1.3700,0.606048,12.369681,2637
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.083400,1.3900,0.551449,12.682497,2470
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.084600,1.4100,0.578008,13.019883,2664
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.085800,1.4300,0.611525,13.387031,2899
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.087000,1.4500,0.602774,13.759119,2938
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.088200,1.4700,0.637387,14.163501,3193
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.089400,1.4900,0.657502,14.592072,3384
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.090600,1.5100,0.692604,15.055724,3661
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.091800,1.5300,0.675537,15.520010,3666
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.093000,1.5500,0.727341,16.033055,4051
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.094200,1.5700,0.738329,16.567376,4219
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.095400,1.5900,0.774813,17.142477,4541
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.096600,1.6100,0.823413,17.769124,4948
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.097800,1.6300,0.875904,18.452381,5395
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.099000,1.6500,0.931802,19.197188,5881
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.100200,1.6700,1.024846,20.036348,6626
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.101400,1.6900,1.080780,20.942629,7156
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.102600,1.7100,1.184431,21.959473,8029
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.103800,1.7300,1.268759,23.074341,8803
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.105000,1.7500,1.253165,24.201114,8897
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.106200,1.7700,1.210686,25.314716,8793
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.107400,1.7900,1.217574,26.460106,9044
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.108600,1.8100,1.235978,27.648936,9387
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.109800,1.8300,1.244789,28.872847,9664
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.111000,1.8500,1.264655,30.143617,10034
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.112200,1.8700,1.284376,31.462259,10412
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.113400,1.8900,1.269655,32.793820,10514
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.114600,1.9100,1.336735,34.225557,11305
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.115800,1.9300,1.382132,35.737082,11935
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.117000,1.9500,1.457044,37.363728,12844
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.118200,1.9700,1.552209,39.132345,13965
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.119400,1.9900,1.600029,40.992655,14689
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.120600,2.0100,1.049871,42.237969,9833
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.121800,2.0300,0.931727,43.365248,8901
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.123000,2.0500,0.891978,44.465805,8690
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.124200,2.0700,0.864154,45.552938,8584
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.125400,2.0900,0.829326,46.616515,8398
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.126600,2.1100,0.822496,47.691616,8489
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.127800,2.1300,0.789438,48.743161,8303
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.129000,2.1500,0.785924,49.809777,8422
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.130200,2.1700,0.799810,50.915527,8731
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.131400,2.1900,0.768000,51.996960,8539
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.132600,2.2100,0.786134,53.124240,8901
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.133800,2.2300,0.793088,54.282168,9143
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.135000,2.2500,0.815776,55.494681,9574
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.136200,2.2700,0.835536,56.758739,9981
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.137400,2.2900,0.834577,58.043693,10146
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.138600,2.3100,0.840560,59.360562,10398
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.139800,2.3300,0.848837,60.713526,10683
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.141000,2.3500,0.858820,62.106003,10995
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.142200,2.3700,0.866735,63.535334,11286
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.143400,2.3900,0.899488,65.043820,11911
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.144600,2.4100,0.929331,66.628546,12513
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.145800,2.4300,0.939664,68.257599,12863
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.147000,2.4500,0.963695,69.955927,13410
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.148200,2.4700,0.989302,71.727964,13992
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.149400,2.4900,0.989337,73.528875,14220
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.150600,2.5100,0.997529,75.373987,14569
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.151800,2.5300,1.045842,77.339412,15519
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.153000,2.5500,1.092057,79.424265,16462
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.154200,2.5700,1.093609,81.544959,16745
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.155400,2.5900,1.104050,83.719352,17169
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.156600,2.6100,1.128355,85.976064,17819
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.157800,2.6300,1.137077,88.285208,18233
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.159000,2.6500,1.131281,90.617655,18417
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.160200,2.6700,1.155301,93.035714,19093
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.161400,2.6900,1.145876,95.470111,19222
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.162600,2.7100,1.125383,97.896657,19160
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.163800,2.7300,1.096742,100.296479,18949
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.165000,2.7500,1.102523,102.744428,19329
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.166200,2.7700,1.078508,105.174012,19184
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.167400,2.7900,1.058335,107.592705,19098
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.168600,2.8100,1.055342,110.039260,19318
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.169800,2.8300,1.061430,112.535081,19707
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.171000,2.8500,1.038247,115.011018,19550
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.172200,2.8700,1.050379,117.551165,20057
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.173400,2.8900,1.018796,120.049392,19726
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.174600,2.9100,1.011462,122.564083,19856
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.175800,2.9300,1.004735,125.096505,19996
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.177000,2.9500,0.981790,127.604990,19807
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.178200,2.9700,0.963672,130.100684,19706
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.179400,2.9900,0.936493,132.558764,19409
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.180600,3.0100,0.895713,134.941363,18813
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.181800,3.0300,0.897553,137.360689,19103
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.183000,3.0500,0.910675,139.847898,19639
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.184200,3.0700,0.903380,142.347644,19738
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.185400,3.0900,0.909478,144.897163,20131
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.186600,3.1100,0.894875,147.438323,20065
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.187800,3.1300,0.912932,150.064210,20734
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.189000,3.1500,0.916679,152.734676,21086
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.190200,3.1700,0.929402,155.476697,21651
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.191400,3.1900,0.954791,158.329281,22524
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.192600,3.2100,0.945609,161.189970,22588
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.193800,3.2300,0.959653,164.129433,23210
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.195000,3.2500,0.973729,167.149063,23843
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.196200,3.2700,0.981380,170.229990,24327
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.197400,3.2900,0.984469,173.358536,24703
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.198600,3.3100,1.004736,176.590426,25519
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.199800,3.3300,1.007135,179.869301,25890
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.201000,3.3500,1.021552,183.235182,26577
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.202200,3.3700,1.039013,186.699595,27355
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.203400,3.3900,1.016768,190.130193,27088
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.204600,3.4100,1.048094,193.708333,28253
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.205800,3.4300,1.027547,197.257599,28025
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.207000,3.4500,1.052634,200.936044,29045
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.208200,3.4700,1.059415,204.681231,29572
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.209400,3.4900,1.055134,208.454407,29793
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.210600,3.5100,1.043844,212.230117,29813
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.211800,3.5300,1.068467,216.139058,30865
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.213000,3.5500,1.055127,220.043060,30826
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.214200,3.5700,1.056775,223.997340,31223
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.215400,3.5900,1.054773,227.988475,31514
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.216600,3.6100,1.055100,232.025456,31876
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.217800,3.6300,1.032867,236.021277,31551
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.219000,3.6500,1.021514,240.016844,31549
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.220200,3.6700,1.009130,244.007345,31509
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.221400,3.6900,1.002275,248.014058,31637
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.222600,3.7100,1.012308,252.104863,32301
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.223800,3.7300,0.997016,256.177432,32157
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.225000,3.7500,0.982974,260.235816,32045
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.226200,3.7700,0.981374,264.330927,32335
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.227400,3.7900,0.985609,268.487462,32820
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.228600,3.8100,0.975556,272.645137,32829
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.229800,3.8300,0.968070,276.814336,32920
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.231000,3.8500,0.974917,281.056991,33500
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.232200,3.8700,0.966710,285.307751,33564
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.233400,3.8900,0.967913,289.607903,33954
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.234600,3.9100,0.959927,293.916540,34021
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.235800,3.9300,0.960934,298.273936,34406
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.237000,3.9500,0.960683,302.674645,34748
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.238200,3.9700,0.962113,307.126646,35153
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.239400,3.9900,0.973708,311.677812,35936
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.240600,4.0100,0.969089,316.252913,36125
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.241800,4.0300,0.972296,320.889058,36607
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.243000,4.0500,0.979285,325.604990,37237
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.244200,4.0700,0.996246,330.450101,38257
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.245400,4.0900,0.991658,335.320415,38456
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.246600,4.1100,0.992679,340.243541,38873
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.247800,4.1300,0.995531,345.228977,39365
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.249000,4.1500,0.989565,350.232649,39509
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.250200,4.1700,1.010360,355.390831,40729
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.251400,4.1900,1.014227,360.618541,41278
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.252600,4.2100,1.005149,365.849037,41300
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.253800,4.2300,1.012084,371.165780,41981
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.255000,4.2500,1.020111,376.575481,42715
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.256200,4.2700,1.019567,382.033308,43095
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.257400,4.2900,1.024427,387.568642,43707
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.258600,4.3100,1.037026,393.224417,44658
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.259800,4.3300,1.012582,398.798252,44011
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.261000,4.3500,1.021370,404.472518,44804
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.262200,4.3700,1.020829,410.196049,45193
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.263400,4.3900,1.015936,415.944402,45389
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.264600,4.4100,1.007496,421.697062,45423
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.265800,4.4300,1.021411,427.582194,46469
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.267000,4.4500,1.019526,433.509625,46803
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.268200,4.4700,1.023636,439.514564,47415
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.269400,4.4900,1.006877,445.474164,47057
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.270600,4.5100,1.005092,451.476317,47393
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.271800,4.5300,0.998843,457.494174,47517
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.273000,4.5500,1.001250,463.579914,48053
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.274200,4.5700,0.997049,469.693516,48273
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.275400,4.5900,0.992904,475.835106,48494
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.276600,4.6100,0.994802,482.042173,49011
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.277800,4.6300,0.981437,488.219098,48773
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.279000,4.6500,0.983686,494.463779,49308
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.280200,4.6700,0.988095,500.790527,49956
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.281400,4.6900,0.991492,507.193516,50558
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.282600,4.7100,0.985384,513.611449,50676
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.283800,4.7300,0.988656,520.105496,51277
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.285000,4.7500,0.988703,526.654889,51714
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.286200,4.7700,0.984922,533.234296,51951
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.287400,4.7900,0.977166,539.816743,51975
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.288600,4.8100,0.986564,546.518110,52914
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.289800,4.8300,0.996199,553.341312,53876
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.291000,4.8500,0.982461,560.126266,53574
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.292200,4.8700,0.984703,566.982903,54140
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.293400,4.8900,0.988823,573.924899,54814
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.294600,4.9100,0.999947,581.002533,55885
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.295800,4.9300,0.990910,588.073455,55832
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.297000,4.9500,0.995542,595.235182,56549
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.298200,4.9700,0.994950,602.450608,56973
ours_conus_mu10_mur10,0.1,0.1,conus_slump,27554,7896,0.299400,4.9900,1.000694,609.766211,57764
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.000600,0.0100,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.001800,0.0300,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.003000,0.0500,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.004200,0.0700,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.005400,0.0900,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.006600,0.1100,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.007800,0.1300,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.009000,0.1500,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.010200,0.1700,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.011400,0.1900,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.012600,0.2100,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.013800,0.2300,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.015000,0.2500,0.000000,0.000000,0
ours_conus_mu10_mur00,0.1,0.0,conus_slump,27554,7832,0.016200,0.2700,0.000000,0.000000,0
