step,x1,y1,z1,vx1,vy1,vz1,omegax1,omegay1,omegaz1
155200,0,0,0.02223003606790527,0,0,1.0818759414409365,0,0,0
155400,0,0,0.022446215056193462,0,0,1.0799139414409589,0,0,0
155600,0,0,0.022662001644481653,0,0,1.0779519414409813,0,0,0
155800,0,0,0.022877395832769851,0,0,1.0759899414410037,0,0,0
156000,0,0,0.023092397621058056,0,0,1.0740279414410261,0,0,0
156200,0,0,0.023307007009346261,0,0,1.0720659414410485,0,0,0
156400,0,0,0.023521223997634472,0,0,1.0701039414410709,0,0,0
156600,0,0,0.02373504858592269,0,0,1.0681419414410933,0,0,0
156800,0,0,0.023948480774210912,0,0,1.0661799414411157,0,0,0
157000,0,0,0.024161520562499136,0,0,1.0642179414411381,0,0,0
157200,0,0,0.024374167950787368,0,0,1.0622559414411605,0,0,0
157400,0,0,0.024586422939075602,0,0,1.0602939414411829,0,0,0
157600,0,0,0.02479828552736384,0,0,1.0583319414412053,0,0,0
157800,0,0,0.025009755715652084,0,0,1.0563699414412278,0,0,0
158000,0,0,0.025220833503940332,0,0,1.0544079414412502,0,0,0
158200,0,0,0.025431518892228583,0,0,1.0524459414412726,0,0,0
158400,0,0,0.02564181188051684,0,0,1.050483941441295,0,0,0
158600,0,0,0.025851712468805101,0,0,1.0485219414413174,0,0,0
158800,0,0,0.026061220657093365,0,0,1.0465599414413398,0,0,0
159000,0,0,0.026270336445381636,0,0,1.0445979414413622,0,0,0
159200,0,0,0.026479059833669914,0,0,1.0426359414413846,0,0,0
159400,0,0,0.026687390821958191,0,0,1.040673941441407,0,0,0
159600,0,0,0.026895329410246475,0,0,1.0387119414414294,0,0,0
159800,0,0,0.027102875598534765,0,0,1.0367499414414518,0,0,0
160000,0,0,0.027310029386823056,0,0,1.0347879414414742,0,0,0
160200,0,0,0.027516790775111353,0,0,1.0328259414414966,0,0,0
160400,0,0,0.027723159763399657,0,0,1.030863941441519,0,0,0
160600,0,0,0.02792913635168796,0,0,1.0289019414415415,0,0,0
160800,0,0,0.028134720539976271,0,0,1.0269399414415639,0,0,0
161000,0,0,0.028339912328264587,0,0,1.0249779414415863,0,0,0
161200,0,0,0.028544711716552904,0,0,1.0230159414416087,0,0,0
161400,0,0,0.028749118704841228,0,0,1.0210539414416311,0,0,0
161600,0,0,0.028953133293129558,0,0,1.0190919414416535,0,0,0
161800,0,0,0.029156755481417891,0,0,1.0171299414416759,0,0,0
162000,0,0,0.029359985269706228,0,0,1.0151679414416983,0,0,0
162200,0,0,0.029562822657994571,0,0,1.0132059414417207,0,0,0
162400,0,0,0.029765267646282918,0,0,1.0112439414417431,0,0,0
162600,0,0,0.029967320234571267,0,0,1.0092819414417655,0,0,0
162800,0,0,0.030168980422859624,0,0,1.0073199414417879,0,0,0
163000,0,0,0.030370248211147984,0,0,1.0053579414418103,0,0,0
163200,0,0,0.030571123599436346,0,0,1.0033959414418328,0,0,0
163400,0,0,0.030771606587724716,0,0,1.0014339414418552,0,0,0
163600,0,0,0.030971697176013089,0,0,0.99947194144186557,0,0,0
163800,0,0,0.031171395364301462,0,0,0.99750994144184357,0,0,0
164000,0,0,0.031370701152589706,0,0,0.99554794144182157,0,0,0
164200,0,0,0.031569614540878074,0,0,0.99358594144179957,0,0,0
164400,0,0,0.031768135529166436,0,0,0.99162394144177757,0,0,0
164600,0,0,0.03196626411745479,0,0,0.98966194144175557,0,0,0
164800,0,0,0.032164000305743144,0,0,0.98769994144173356,0,0,0
165000,0,0,0.032361344094031491,0,0,0.98573794144171156,0,0,0
165200,0,0,0.032558295482319838,0,0,0.98377594144168956,0,0,0
165400,0,0,0.032754854470608177,0,0,0.98181394144166756,0,0,0
165600,0,0,0.03295102105889651,0,0,0.97985194144164556,0,0,0
165800,0,0,0.033146795247184842,0,0,0.97788994144162356,0,0,0
166000,0,0,0.033342177035473167,0,0,0.97592794144160155,0,0,0
166200,0,0,0.033537166423761491,0,0,0.97396594144157955,0,0,0
166400,0,0,0.033731763412049809,0,0,0.97200394144155755,0,0,0
166600,0,0,0.033925968000338119,0,0,0.97004194144153555,0,0,0
166800,0,0,0.034119780188626429,0,0,0.96807994144151355,0,0,0
167000,0,0,0.034313199976914732,0,0,0.96611794144149155,0,0,0
167200,0,0,0.034506227365203035,0,0,0.96415594144146954,0,0,0
167400,0,0,0.03469886235349133,0,0,0.96219394144144754,0,0,0
167600,0,0,0.034891104941779619,0,0,0.96023194144142554,0,0,0
167800,0,0,0.035082955130067907,0,0,0.95826994144140354,0,0,0
168000,0,0,0.035274412918356188,0,0,0.95630794144138154,0,0,0
168200,0,0,0.035465478306644461,0,0,0.95434594144135954,0,0,0
168400,0,0,0.035656151294932735,0,0,0.95238394144133753,0,0,0
168600,0,0,0.035846431883221001,0,0,0.95042194144131553,0,0,0
168800,0,0,0.036036320071509267,0,0,0.94845994144129353,0,0,0
169000,0,0,0.036225815859797526,0,0,0.94649794144127153,0,0,0
169200,0,0,0.036414919248085778,0,0,0.94453594144124953,0,0,0
169400,0,0,0.03660363023637403,0,0,0.94257394144122753,0,0,0
169600,0,0,0.036791948824662274,0,0,0.94061194144120552,0,0,0
169800,0,0,0.036979875012950518,0,0,0.93864994144118352,0,0,0
170000,0,0,0.037167408801238755,0,0,0.93668794144116152,0,0,0
170200,0,0,0.037354550189526985,0,0,0.93472594144113952,0,0,0
170400,0,0,0.037541299177815214,0,0,0.93276394144111752,0,0,0
170600,0,0,0.037727655766103436,0,0,0.93080194144109552,0,0,0
170800,0,0,0.037913619954391652,0,0,0.92883994144107351,0,0,0
171000,0,0,0.038099191742679867,0,0,0.92687794144105151,0,0,0
171200,0,0,0.038284371130968074,0,0,0.92491594144102951,0,0,0
171400,0,0,0.038469158119256282,0,0,0.92295394144100751,0,0,0
171600,0,0,0.038653552707544482,0,0,0.92099194144098551,0,0,0
171800,0,0,0.038837554895832675,0,0,0.9190299414409635,0,0,0
172000,0,0,0.039021164684120868,0,0,0.9170679414409415,0,0,0
172200,0,0,0.039204382072409054,0,0,0.9151059414409195,0,0,0
172400,0,0,0.039387207060697239,0,0,0.9131439414408975,0,0,0
172600,0,0,0.039569639648985418,0,0,0.9111819414408755,0,0,0
172800,0,0,0.039751679837273589,0,0,0.9092199414408535,0,0,0
173000,0,0,0.03993332762556176,0,0,0.90725794144083149,0,0,0
173200,0,0,0.040114583013849923,0,0,0.90529594144080949,0,0,0
173400,0,0,0.040295446002138087,0,0,0.90333394144078749,0,0,0
173600,0,0,0.040475916590426243,0,0,0.90137194144076549,0,0,0
173800,0,0,0.040655994778714392,0,0,0.89940994144074349,0,0,0
174000,0,0,0.040835680567002541,0,0,0.89744794144072149,0,0,0
174200,0,0,0.041014973955290683,0,0,0.89548594144069948,0,0,0
174400,0,0,0.041193874943578818,0,0,0.89352394144067748,0,0,0
174600,0,0,0.041372383531866952,0,0,0.89156194144065548,0,0,0
174800,0,0,0.041550499720155079,0,0,0.88959994144063348,0,0,0
175000,0,0,0.041728223508443206,0,0,0.88763794144061148,0,0,0
175200,0,0,0.041905554896731326,0,0,0.88567594144058948,0,0,0
175400,0,0,0.042082493885019438,0,0,0.88371394144056747,0,0,0
175600,0,0,0.042259040473307551,0,0,0.88175194144054547,0,0,0
175800,0,0,0.042435194661595656,0,0,0.87978994144052347,0,0,0
176000,0,0,0.042610956449883761,0,0,0.87782794144050147,0,0,0
176200,0,0,0.042786325838171858,0,0,0.87586594144047947,0,0,0
176400,0,0,0.042961302826459949,0,0,0.87390394144045747,0,0,0
176600,0,0,0.043135887414748039,0,0,0.87194194144043546,0,0,0
176800,0,0,0.043310079603036122,0,0,0.86997994144041346,0,0,0
177000,0,0,0.043483879391324198,0,0,0.86801794144039146,0,0,0
177200,0,0,0.043657286779612274,0,0,0.86605594144036946,0,0,0
177400,0,0,0.043830301767900343,0,0,0.86409394144034746,0,0,0
177600,0,0,0.044002924356188411,0,0,0.86213194144032546,0,0,0
177800,0,0,0.044175154544476472,0,0,0.86016994144030345,0,0,0
178000,0,0,0.044346992332764526,0,0,0.85820794144028145,0,0,0
178200,0,0,0.04451843772105258,0,0,0.85624594144025945,0,0,0
178400,0,0,0.044689490709340626,0,0,0.85428394144023745,0,0,0
178600,0,0,0.044860151297628673,0,0,0.85232194144021545,0,0,0
178800,0,0,0.045030419485916712,0,0,0.85035994144019345,0,0,0
179000,0,0,0.045200295274204744,0,0,0.84839794144017144,0,0,0
179200,0,0,0.045369778662492775,0,0,0.84643594144014944,0,0,0
179400,0,0,0.0455388696507808,0,0,0.84447394144012744,0,0,0
179600,0,0,0.045707568239068824,0,0,0.84251194144010544,0,0,0
179800,0,0,0.045875874427356841,0,0,0.84054994144008344,0,0,0
180000,0,0,0.046043788215644851,0,0,0.83858794144006144,0,0,0
180200,0,0,0.046211309603932861,0,0,0.83662594144003943,0,0,0
180400,0,0,0.046378438592220864,0,0,0.83466394144001743,0,0,0
180600,0,0,0.046545175180508859,0,0,0.83270194143999543,0,0,0
180800,0,0,0.046711519368796854,0,0,0.83073994143997343,0,0,0
181000,0,0,0.046877471157084842,0,0,0.82877794143995143,0,0,0
181200,0,0,0.04704303054537283,0,0,0.82681594143992942,0,0,0
181400,0,0,0.04720819753366081,0,0,0.82485394143990742,0,0,0
181600,0,0,0.047372972121948784,0,0,0.82289194143988542,0,0,0
181800,0,0,0.047537354310236757,0,0,0.82092994143986342,0,0,0
182000,0,0,0.047701344098524723,0,0,0.81896794143984142,0,0,0
182200,0,0,0.047864941486812689,0,0,0.81700594143981942,0,0,0
182400,0,0,0.048028146475100647,0,0,0.81504394143979741,0,0,0
182600,0,0,0.048190959063388598,0,0,0.81308194143977541,0,0,0
182800,0,0,0.04835337925167655,0,0,0.81111994143975341,0,0,0
183000,0,0,0.048515407039964493,0,0,0.80915794143973141,0,0,0
183200,0,0,0.04867704242825243,0,0,0.80719594143970941,0,0,0
183400,0,0,0.048838285416540367,0,0,0.80523394143968741,0,0,0
183600,0,0,0.048999136004828296,0,0,0.8032719414396654,0,0,0
183800,0,0,0.049159594193116225,0,0,0.8013099414396434,0,0,0
184000,0,0,0.049319659981404147,0,0,0.7993479414396214,0,0,0
184200,0,0,0.049479333369692062,0,0,0.7973859414395994,0,0,0
184400,0,0,0.049638614357979977,0,0,0.7954239414395774,0,0,0
184600,0,0,0.049797502946267884,0,0,0.7934619414395554,0,0,0
184800,0,0,0.049955999134555791,0,0,0.79149994143953339,0,0,0
185000,0,0,0.050114102922843691,0,0,0.78953794143951139,0,0,0
185200,0,0,0.050271814311131584,0,0,0.78757594143948939,0,0,0
185400,0,0,0.050429133299419476,0,0,0.78561394143946739,0,0,0
185600,0,0,0.050586059887707362,0,0,0.78365194143944539,0,0,0
185800,0,0,0.050742594075995247,0,0,0.78168994143942339,0,0,0
186000,0,0,0.050898735864283125,0,0,0.77972794143940138,0,0,0
186200,0,0,0.051054485252570996,0,0,0.77776594143937938,0,0,0
186400,0,0,0.051209842240858866,0,0,0.77580394143935738,0,0,0
186600,0,0,0.051364806829146729,0,0,0.77384194143933538,0,0,0
186800,0,0,0.051519379017434586,0,0,0.77187994143931338,0,0,0
187000,0,0,0.051673558805722442,0,0,0.76991794143929138,0,0,0
187200,0,0,0.051827346194010304,0,0,0.76795594143926937,0,0,0
187400,0,0,0.05198074118229816,0,0,0.76599394143924737,0,0,0
187600,0,0,0.052133743770586015,0,0,0.76403194143922537,0,0,0
187800,0,0,0.052286353958873863,0,0,0.76206994143920337,0,0,0
188000,0,0,0.052438571747161704,0,0,0.76010794143918137,0,0,0
188200,0,0,0.052590397135449544,0,0,0.75814594143915937,0,0,0
188400,0,0,0.052741830123737378,0,0,0.75618394143913736,0,0,0
188600,0,0,0.052892870712025211,0,0,0.75422194143911536,0,0,0
188800,0,0,0.053043518900313037,0,0,0.75225994143909336,0,0,0
189000,0,0,0.053193774688600856,0,0,0.75029794143907136,0,0,0
189200,0,0,0.053343638076888675,0,0,0.74833594143904936,0,0,0
189400,0,0,0.053493109065176486,0,0,0.74637394143902736,0,0,0
189600,0,0,0.053642187653464291,0,0,0.74441194143900535,0,0,0
189800,0,0,0.053790873841752095,0,0,0.74244994143898335,0,0,0
190000,0,0,0.053939167630039891,0,0,0.74048794143896135,0,0,0
190200,0,0,0.054087069018327688,0,0,0.73852594143893935,0,0,0
190400,0,0,0.054234578006615478,0,0,0.73656394143891735,0,0,0
190600,0,0,0.05438169459490326,0,0,0.73460194143889535,0,0,0
190800,0,0,0.054528418783191042,0,0,0.73263994143887334,0,0,0
191000,0,0,0.054674750571478817,0,0,0.73067794143885134,0,0,0
191200,0,0,0.054820689959766591,0,0,0.72871594143882934,0,0,0
191400,0,0,0.054966236948054359,0,0,0.72675394143880734,0,0,0
191600,0,0,0.055111391536342119,0,0,0.72479194143878534,0,0,0
191800,0,0,0.055256153724629879,0,0,0.72282994143876333,0,0,0
192000,0,0,0.055400523512917632,0,0,0.72086794143874133,0,0,0
192200,0,0,0.055544500901205385,0,0,0.71890594143871933,0,0,0
192400,0,0,0.05568808588949313,0,0,0.71694394143869733,0,0,0
192600,0,0,0.055831278477780868,0,0,0.71498194143867533,0,0,0
192800,0,0,0.055974078666068607,0,0,0.71301994143865333,0,0,0
193000,0,0,0.056116486454356337,0,0,0.71105794143863132,0,0,0
193200,0,0,0.056258501842644061,0,0,0.70909594143860932,0,0,0
193400,0,0,0.056400124830931785,0,0,0.70713394143858732,0,0,0
193600,0,0,0.056541355419219501,0,0,0.70517194143856532,0,0,0
193800,0,0,0.056682193607507217,0,0,0.70320994143854332,0,0,0
194000,0,0,0.056822639395794926,0,0,0.70124794143852132,0,0,0
194200,0,0,0.056962692784082627,0,0,0.69928594143849931,0,0,0
194400,0,0,0.057102353772370329,0,0,0.69732394143847731,0,0,0
194600,0,0,0.057241622360658023,0,0,0.69536194143845531,0,0,0
194800,0,0,0.057380498548945717,0,0,0.69339994143843331,0,0,0
195000,0,0,0.057518982337233404,0,0,0.69143794143841131,0,0,0
195200,0,0,0.057657073725521084,0,0,0.68947594143838931,0,0,0
195400,0,0,0.057794772713808763,0,0,0.6875139414383673,0,0,0
195600,0,0,0.057932079302096436,0,0,0.6855519414383453,0,0,0
195800,0,0,0.058068993490384101,0,0,0.6835899414383233,0,0,0
196000,0,0,0.058205515278671766,0,0,0.6816279414383013,0,0,0
196200,0,0,0.058341644666959423,0,0,0.6796659414382793,0,0,0
196400,0,0,0.058477381655247081,0,0,0.6777039414382573,0,0,0
196600,0,0,0.058612726243534731,0,0,0.67574194143823529,0,0,0
196800,0,0,0.058747678431822374,0,0,0.67377994143821329,0,0,0
197000,0,0,0.058882238220110017,0,0,0.67181794143819129,0,0,0
197200,0,0,0.059016405608397653,0,0,0.66985594143816929,0,0,0
197400,0,0,0.059150180596685288,0,0,0.66789394143814729,0,0,0
197600,0,0,0.059283563184972916,0,0,0.66593194143812529,0,0,0
197800,0,0,0.059416553373260537,0,0,0.66396994143810328,0,0,0
198000,0,0,0.059549151161548158,0,0,0.66200794143808128,0,0,0
198200,0,0,0.059681356549835772,0,0,0.66004594143805928,0,0,0
198400,0,0,0.059813169538123385,0,0,0.65808394143803728,0,0,0
198600,0,0,0.059944590126410992,0,0,0.65612194143801528,0,0,0
198800,0,0,0.060075618314698591,0,0,0.65415994143799328,0,0,0
199000,0,0,0.06020625410298619,0,0,0.65219794143797127,0,0,0
199200,0,0,0.060336497491273781,0,0,0.65023594143794927,0,0,0
199400,0,0,0.060466348479561366,0,0,0.64827394143792727,0,0,0
199600,0,0,0.06059580706784895,0,0,0.64631194143790527,0,0,0
199800,0,0,0.060724873256136527,0,0,0.64434994143788327,0,0,0
200000,0,0,0.060853547044424104,0,0,0.64238794143786127,0,0,0
200200,0,0,0.060981828432711674,0,0,0.64042594143783926,0,0,0
200400,0,0,0.061109717420999236,0,0,0.63846394143781726,0,0,0
200600,0,0,0.061237214009286799,0,0,0.63650194143779526,0,0,0
200800,0,0,0.061364318197574354,0,0,0.63453994143777326,0,0,0
201000,0,0,0.061491029985861909,0,0,0.63257794143775126,0,0,0
201200,0,0,0.061617349374149456,0,0,0.63061594143772925,0,0,0
201400,0,0,0.061743276362436997,0,0,0.62865394143770725,0,0,0
201600,0,0,0.061868810950724537,0,0,0.62669194143768525,0,0,0
201800,0,0,0.06199395313901207,0,0,0.62472994143766325,0,0,0
202000,0,0,0.062118702927299596,0,0,0.62276794143764125,0,0,0
202200,0,0,0.062243060315587122,0,0,0.62080594143761925,0,0,0
202400,0,0,0.06236702530387464,0,0,0.61884394143759724,0,0,0
202600,0,0,0.062490597892162159,0,0,0.61688194143757524,0,0,0
202800,0,0,0.062613778080449156,0,0,0.61491994143755324,0,0,0
203000,0,0,0.062736565868737174,0,0,0.61295794143753124,0,0,0
203200,0,0,0.062858961257024185,0,0,0.61099594143750924,0,0,0
203400,0,0,0.062980964245312174,0,0,0.60903394143748724,0,0,0
203600,0,0,0.063102574833599198,0,0,0.60707194143746523,0,0,0
203800,0,0,0.063223793021887159,0,0,0.60510994143744323,0,0,0
204000,0,0,0.063344618810174197,0,0,0.60314794143742123,0,0,0
204200,0,0,0.06346505219846213,0,0,0.60118594143739923,0,0,0
204400,0,0,0.063585093186749181,0,0,0.59922394143737723,0,0,0
204600,0,0,0.063704741775037071,0,0,0.59726194143735523,0,0,0
204800,0,0,0.063823997963324136,0,0,0.59529994143733322,0,0,0
205000,0,0,0.063942861751611998,0,0,0.59333794143731122,0,0,0
205200,0,0,0.064061333139899077,0,0,0.59137594143728922,0,0,0
205400,0,0,0.064179412128186911,0,0,0.58941394143726722,0,0,0
205600,0,0,0.064297098716474002,0,0,0.58745194143724522,0,0,0
205800,0,0,0.064414392904761808,0,0,0.58548994143722322,0,0,0
206000,0,0,0.064531294693048913,0,0,0.58352794143720121,0,0,0
206200,0,0,0.064647804081336677,0,0,0.58156594143717921,0,0,0
206400,0,0,0.064763921069623795,0,0,0.57960394143715721,0,0,0
206600,0,0,0.06487964565791153,0,0,0.57764194143713521,0,0,0
206800,0,0,0.064994977846198662,0,0,0.57567994143711321,0,0,0
207000,0,0,0.065109917634486369,0,0,0.57371794143709121,0,0,0
207200,0,0,0.065224465022773515,0,0,0.5717559414370692,0,0,0
207400,0,0,0.065338620011061194,0,0,0.5697939414370472,0,0,0
207600,0,0,0.065452382599348352,0,0,0.5678319414370252,0,0,0
207800,0,0,0.065565752787636003,0,0,0.5658699414370032,0,0,0
208000,0,0,0.065678730575923175,0,0,0.5639079414369812,0,0,0
208200,0,0,0.065791315964210784,0,0,0.5619459414369592,0,0,0
208400,0,0,0.065903508952497969,0,0,0.55998394143693719,0,0,0
208600,0,0,0.066015309540785549,0,0,0.55802194143691519,0,0,0
208800,0,0,0.066126717729072748,0,0,0.55605994143689319,0,0,0
209000,0,0,0.0662377335173603,0,0,0.55409794143687119,0,0,0
209200,0,0,0.066348356905647513,0,0,0.55213594143684919,0,0,0
209400,0,0,0.066458587893935037,0,0,0.55017394143682719,0,0,0
209600,0,0,0.066568426482222262,0,0,0.54821194143680518,0,0,0
209800,0,0,0.066677872670509744,0,0,0.54624994143678318,0,0,0
210000,0,0,0.066786926458796983,0,0,0.54428794143676118,0,0,0
210200,0,0,0.066895587847084437,0,0,0.54232594143673918,0,0,0
210400,0,0,0.067003856835371689,0,0,0.54036394143671718,0,0,0
210600,0,0,0.067111733423659115,0,0,0.53840194143669518,0,0,0
210800,0,0,0.06721921761194638,0,0,0.53643994143667317,0,0,0
211000,0,0,0.067326309400233778,0,0,0.53447794143665117,0,0,0
211200,0,0,0.067433008788521057,0,0,0.53251594143662917,0,0,0
211400,0,0,0.067539315776808412,0,0,0.53055394143660717,0,0,0
211600,0,0,0.067645230365095704,0,0,0.52859194143658517,0,0,0
211800,0,0,0.067750752553383031,0,0,0.52662994143656316,0,0,0
212000,0,0,0.067855882341670337,0,0,0.52466794143654116,0,0,0
212200,0,0,0.067960619729957636,0,0,0.52270594143651916,0,0,0
212400,0,0,0.068064964718244955,0,0,0.52074394143649716,0,0,0
212600,0,0,0.068168917306532226,0,0,0.51878194143647516,0,0,0
212800,0,0,0.068272477494819558,0,0,0.51681994143645316,0,0,0
213000,0,0,0.068375645283106801,0,0,0.51485794143643115,0,0,0
213200,0,0,0.068478420671394147,0,0,0.51289594143640915,0,0,0
213400,0,0,0.068580803659681347,0,0,0.51093394143638715,0,0,0
213600,0,0,0.068682794247968706,0,0,0.50897194143636515,0,0,0
213800,0,0,0.068784392436255878,0,0,0.50700994143634315,0,0,0
214000,0,0,0.068885598224543251,0,0,0.50504794143632115,0,0,0
214200,0,0,0.068986411612830395,0,0,0.50308594143629914,0,0,0
214400,0,0,0.069086832601117781,0,0,0.50112394143627714,0,0,0
214600,0,0,0.069186861189404897,0,0,0.49916194143626463,0,0,0
214800,0,0,0.069286497377692297,0,0,0.49719994143626484,0,0,0
215000,0,0,0.069385741165979398,0,0,0.49523794143626504,0,0,0
215200,0,0,0.069484592554266811,0,0,0.49327594143626524,0,0,0
215400,0,0,0.069583051542553898,0,0,0.49131394143626544,0,0,0
215600,0,0,0.069681118130841324,0,0,0.48935194143626565,0,0,0
215800,0,0,0.069778792319128397,0,0,0.48738994143626585,0,0,0
216000,0,0,0.069876074107415836,0,0,0.48542794143626605,0,0,0
216200,0,0,0.069972963495702895,0,0,0.48346594143626626,0,0,0
216400,0,0,0.070069460483990348,0,0,0.48150394143626646,0,0,0
216600,0,0,0.070165565072277392,0,0,0.47954194143626666,0,0,0
216800,0,0,0.070261277260564858,0,0,0.47757994143626686,0,0,0
217000,0,0,0.070356597048851888,0,0,0.47561794143626707,0,0,0
217200,0,0,0.070451524437139368,0,0,0.47365594143626727,0,0,0
217400,0,0,0.070546059425426383,0,0,0.47169394143626747,0,0,0
217600,0,0,0.070640202013713876,0,0,0.46973194143626767,0,0,0
217800,0,0,0.070733952202000877,0,0,0.46776994143626788,0,0,0
218000,0,0,0.070827309990288384,0,0,0.46580794143626808,0,0,0
218200,0,0,0.07092027537857537,0,0,0.46384594143626828,0,0,0
218400,0,0,0.071012848366862891,0,0,0.46188394143626849,0,0,0
218600,0,0,0.071105028955149863,0,0,0.45992194143626869,0,0,0
218800,0,0,0.071196817143437396,0,0,0.45795994143626889,0,0,0
219000,0,0,0.071288212931724354,0,0,0.45599794143626909,0,0,0
219200,0,0,0.071379216320011901,0,0,0.4540359414362693,0,0,0
219400,0,0,0.071469827308298858,0,0,0.4520739414362695,0,0,0
219600,0,0,0.071560045896586419,0,0,0.4501119414362697,0,0,0
219800,0,0,0.071649872084873362,0,0,0.44814994143626991,0,0,0
220000,0,0,0.071739305873160936,0,0,0.44618794143627011,0,0,0
220200,0,0,0.071828347261447864,0,0,0.44422594143627031,0,0,0
220400,0,0,0.071916996249735451,0,0,0.44226394143627051,0,0,0
220600,0,0,0.072005252838022366,0,0,0.44030194143627072,0,0,0
220800,0,0,0.072093117026309966,0,0,0.43833994143627092,0,0,0
221000,0,0,0.072180588814596866,0,0,0.43637794143627112,0,0,0
221200,0,0,0.07226766820288448,0,0,0.43441594143627132,0,0,0
221400,0,0,0.072354355191171366,0,0,0.43245394143627153,0,0,0
221600,0,0,0.072440649779458993,0,0,0.43049194143627173,0,0,0
221800,0,0,0.072526551967745864,0,0,0.42852994143627193,0,0,0
222000,0,0,0.072612061756033505,0,0,0.42656794143627214,0,0,0
222200,0,0,0.072697179144320362,0,0,0.42460594143627234,0,0,0
222400,0,0,0.072781904132608016,0,0,0.42264394143627254,0,0,0
222600,0,0,0.072866236720894859,0,0,0.42068194143627274,0,0,0
222800,0,0,0.072950176909182526,0,0,0.41871994143627295,0,0,0
223000,0,0,0.073033724697469354,0,0,0.41675794143627315,0,0,0
223200,0,0,0.073116880085757036,0,0,0.41479594143627335,0,0,0
223400,0,0,0.073199643074043849,0,0,0.41283394143627355,0,0,0
223600,0,0,0.073282013662331544,0,0,0.41087194143627376,0,0,0
223800,0,0,0.073363991850618343,0,0,0.40890994143627396,0,0,0
224000,0,0,0.073445577638906051,0,0,0.40694794143627416,0,0,0
224200,0,0,0.073526771027192836,0,0,0.40498594143627437,0,0,0
224400,0,0,0.073607572015480557,0,0,0.40302394143627457,0,0,0
224600,0,0,0.073687980603767328,0,0,0.40106194143627477,0,0,0
224800,0,0,0.073767996792055063,0,0,0.39909994143627497,0,0,0
225000,0,0,0.073847620580341833,0,0,0.39713794143627518,0,0,0
225200,0,0,0.073926851968629581,0,0,0.39517594143627538,0,0,0
225400,0,0,0.074005690956916337,0,0,0.39321394143627558,0,0,0
225600,0,0,0.074084137545204098,0,0,0.39125194143627579,0,0,0
225800,0,0,0.07416219173349084,0,0,0.38928994143627599,0,0,0
226000,0,0,0.074239853521778615,0,0,0.38732794143627619,0,0,0
226200,0,0,0.074317122910065342,0,0,0.38536594143627639,0,0,0
226400,0,0,0.07439399989835313,0,0,0.3834039414362766,0,0,0
226600,0,0,0.074470484486639843,0,0,0.3814419414362768,0,0,0
226800,0,0,0.074546576674927645,0,0,0.379479941436277,0,0,0
227000,0,0,0.074622276463214343,0,0,0.3775179414362772,0,0,0
227200,0,0,0.074697583851502158,0,0,0.37555594143627741,0,0,0
227400,0,0,0.074772498839788842,0,0,0.37359394143627761,0,0,0
227600,0,0,0.074847021428076671,0,0,0.37163194143627781,0,0,0
227800,0,0,0.074921151616363341,0,0,0.36966994143627802,0,0,0
228000,0,0,0.074994889404651183,0,0,0.36770794143627822,0,0,0
228200,0,0,0.075068234792937838,0,0,0.36574594143627842,0,0,0
228400,0,0,0.075141187781225693,0,0,0.36378394143627862,0,0,0
228600,0,0,0.075213748369512334,0,0,0.36182194143627883,0,0,0
228800,0,0,0.075285916557800203,0,0,0.35985994143627903,0,0,0
229000,0,0,0.07535769234608683,0,0,0.35789794143627923,0,0,0
229200,0,0,0.075429075734374712,0,0,0.35593594143627943,0,0,0
229400,0,0,0.075500066722661324,0,0,0.35397394143627964,0,0,0
229600,0,0,0.07557066531094922,0,0,0.35201194143627984,0,0,0
229800,0,0,0.075640871499235818,0,0,0.35004994143628004,0,0,0
230000,0,0,0.075710685287523727,0,0,0.34808794143628025,0,0,0
230200,0,0,0.07578010667581031,0,0,0.34612594143628045,0,0,0
230400,0,0,0.075849135664098233,0,0,0.34416394143628065,0,0,0
230600,0,0,0.075917772252384816,0,0,0.34220194143628085,0,0,0
230800,0,0,0.075986016440672752,0,0,0.34023994143628106,0,0,0
231000,0,0,0.07605386822895932,0,0,0.33827794143628126,0,0,0
231200,0,0,0.07612132761724727,0,0,0.33631594143628146,0,0,0
231400,0,0,0.076188394605533838,0,0,0.33435394143628167,0,0,0
231600,0,0,0.076255069193821787,0,0,0.33239194143628187,0,0,0
231800,0,0,0.076321351382108368,0,0,0.33042994143628207,0,0,0
232000,0,0,0.076387241170396303,0,0,0.32846794143628227,0,0,0
232200,0,0,0.076452738558682898,0,0,0.32650594143628248,0,0,0
232400,0,0,0.076517843546970818,0,0,0.32454394143628268,0,0,0
232600,0,0,0.076582556135257426,0,0,0.32258194143628288,0,0,0
232800,0,0,0.076646876323545332,0,0,0.32061994143628308,0,0,0
233000,0,0,0.076710804111831954,0,0,0.31865794143628329,0,0,0
233200,0,0,0.076774339500119845,0,0,0.31669594143628349,0,0,0
233400,0,0,0.076837482488406481,0,0,0.31473394143628369,0,0,0
233600,0,0,0.076900233076694358,0,0,0.3127719414362839,0,0,0
233800,0,0,0.076962591264981006,0,0,0.3108099414362841,0,0,0
234000,0,0,0.077024557053268869,0,0,0.3088479414362843,0,0,0
234200,0,0,0.077086130441555531,0,0,0.3068859414362845,0,0,0
234400,0,0,0.077147311429843379,0,0,0.30492394143628471,0,0,0
234600,0,0,0.077208100018130055,0,0,0.30296194143628491,0,0,0
234800,0,0,0.077268496206417889,0,0,0.30099994143628511,0,0,0
